title_length,word_count,avg_word_length,caps_ratio,caps_word_count,exclamation_count,question_count,has_ellipsis,special_char_ratio,has_numbers,num_count,emoji_count,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,flesch_reading_ease,has_challenge,has_prank,has_surprise,has_emotional_word,has_family_word,has_child_word,has_first_person,has_clickbait_phrase,video_id
56,10,4.7,0.17777777777777778,0,0,0,False,0.03571428571428571,False,0,0,0.0,0.0,1.0,0.0,29.515000000000015,False,False,False,False,True,False,False,False,hXqAi0csI6w
50,8,5.375,0.14634146341463414,0,0,0,False,0.04,False,0,0,0.0,0.0,1.0,0.0,-10.754999999999995,False,False,False,True,True,False,False,False,bR1-UMvNm0w
51,10,4.2,0.2,0,0,0,False,0.0392156862745098,False,0,0,0.0,0.0,1.0,0.0,50.66500000000002,False,False,False,False,True,False,False,False,OXqXi8jJKpU
47,9,4.333333333333333,0.16216216216216217,0,0,0,False,0.0425531914893617,False,0,0,0.0,0.259,0.741,-0.4215,30.53000000000003,False,False,False,True,True,False,False,False,nGDdupaJBRM
50,10,4.1,0.20512820512820512,0,0,0,False,0.04,False,0,0,0.0,0.0,1.0,0.0,61.24000000000001,False,False,False,False,True,False,False,False,aAL2Sx0vY0U
80,14,4.785714285714286,0.13114754098360656,0,0,0,False,0.075,False,0,1,0.162,0.0,0.838,0.4019,19.025000000000006,False,False,False,True,True,False,False,False,QqbZUMJqqWw
60,10,5.1,0.12244897959183673,0,0,0,False,0.03333333333333333,False,0,0,0.0,0.274,0.726,-0.5267,-2.2099999999999795,False,False,False,True,True,False,False,False,bMyb3DzrXds
48,8,5.125,0.15384615384615385,0,0,0,False,0.041666666666666664,False,0,0,0.0,0.0,1.0,0.0,-10.754999999999995,False,False,False,True,True,False,False,False,xGLV9lNRBdA
42,8,4.375,0.18181818181818182,0,0,0,False,0.047619047619047616,False,0,0,0.0,0.0,1.0,0.0,59.745000000000005,False,False,False,False,False,False,False,False,1BDr-QIwgoU
45,8,4.75,0.16666666666666666,0,0,0,False,0.044444444444444446,False,0,0,0.0,0.0,1.0,0.0,45.64500000000001,False,False,False,False,False,False,False,False,TVPfQJSriiE
56,7,7.142857142857143,0.14,0,0,0,False,0.0,False,0,0,0.268,0.0,0.732,0.296,30.53000000000003,False,False,False,False,True,False,False,False,Fqp34BHxCIE
24,3,7.333333333333333,0.14285714285714285,0,0,0,False,0.041666666666666664,False,0,0,0.0,0.0,1.0,0.0,6.390000000000015,False,False,False,False,True,False,False,False,H-eVs51869w
26,6,3.5,1.0,5,1,0,False,0.07692307692307693,False,0,0,0.0,0.0,1.0,0.0,83.32000000000004,False,False,False,False,True,False,True,False,Q8x8B3iCQXI
99,16,5.25,0.16049382716049382,0,0,0,False,0.030303030303030304,False,0,0,0.0,0.091,0.909,-0.128,47.83250000000001,False,False,False,False,True,False,False,False,MBcW1sKLvtc
50,11,3.6363636363636362,1.0,10,1,0,False,0.04,False,0,0,0.0,0.0,1.0,0.0,78.24500000000002,False,False,False,False,True,False,True,False,mvuTeo__BKo
35,7,4.142857142857143,1.0,6,1,0,False,0.05714285714285714,False,0,0,0.0,0.0,1.0,0.0,45.64500000000001,False,False,False,False,True,False,True,False,V1gGbcR0ZNA
42,9,3.7777777777777777,1.0,8,1,0,False,0.047619047619047616,False,0,0,0.0,0.0,1.0,0.0,61.24000000000001,False,False,False,False,True,False,True,False,RhMhNC7eheQ
32,7,3.7142857142857144,1.0,6,1,0,False,0.0625,False,0,0,0.465,0.0,0.535,0.7371,73.84500000000001,False,False,False,False,True,False,True,False,gIr9wh2Wdw8
44,9,4.0,0.23529411764705882,0,0,0,False,0.045454545454545456,False,0,0,0.0,0.0,1.0,0.0,42.61571428571432,False,False,False,False,True,False,False,False,s4LgayXjv7k
76,13,4.923076923076923,0.2,0,2,0,False,0.05263157894736842,False,0,0,0.0,0.0,1.0,0.0,34.160909090909115,False,False,False,False,True,False,False,False,BhOb0YCzIVw
59,10,5.0,0.1956521739130435,0,2,0,False,0.06779661016949153,False,0,0,0.0,0.0,1.0,0.0,18.940000000000026,False,False,False,False,True,False,False,False,mjXEM1JPC1Y
33,7,3.857142857142857,1.0,6,0,0,False,0.030303030303030304,False,0,0,0.396,0.0,0.604,0.6037,73.84500000000001,False,False,False,False,True,True,True,False,2Ua785n_piE
50,11,3.6363636363636362,0.6944444444444444,6,1,0,False,0.06,True,1,0,0.238,0.0,0.762,0.481,66.10000000000002,False,False,False,False,True,False,False,False,4aTyJay2T0w
42,7,5.142857142857143,1.0,6,0,0,False,0.023809523809523808,False,0,0,0.425,0.0,0.575,0.6633,17.44500000000002,False,False,False,False,True,False,True,False,aPxnfOJNq4Q
36,7,4.285714285714286,1.0,6,0,0,False,0.0,False,0,0,0.0,0.0,1.0,0.0,66.7871428571429,False,False,False,False,True,False,True,False,9Mww7ZSXMUA
40,7,4.857142857142857,1.0,6,0,0,False,0.0,False,0,0,0.0,0.0,1.0,0.0,54.70142857142861,False,False,False,False,True,False,True,False,YgnyjPuB64o
57,12,3.8333333333333335,0.23255813953488372,0,1,0,False,0.05263157894736842,False,0,0,0.0,0.147,0.853,-0.2244,83.32000000000004,False,False,False,False,True,True,True,False,JkeV6IZ2Q8U
53,9,5.0,0.16666666666666666,0,1,0,False,0.05660377358490566,False,0,0,0.0,0.0,1.0,0.0,42.61571428571432,False,False,False,False,True,False,False,False,K0UFhPzEV-g
45,9,4.111111111111111,0.20588235294117646,0,1,0,False,0.06666666666666667,False,0,0,0.0,0.0,1.0,0.0,66.7871428571429,False,False,False,False,True,False,False,False,BtXaVfSPvEs
58,12,3.9166666666666665,0.22727272727272727,0,1,0,False,0.05172413793103448,False,0,0,0.0,0.0,1.0,0.0,57.940000000000026,False,False,False,False,True,False,True,False,i0hqRZRpRC8
27,6,3.6666666666666665,1.0,4,0,0,False,0.0,True,1,0,0.0,0.0,1.0,0.0,73.84500000000001,False,False,False,False,True,False,True,False,2wKcbRKv5jE
42,7,5.142857142857143,1.0,5,0,0,False,0.0,False,0,0,0.341,0.0,0.659,0.4767,30.53000000000003,False,False,False,False,True,False,True,False,eSDJ9iF1fkc
52,9,4.888888888888889,0.17073170731707318,0,1,0,False,0.057692307692307696,False,0,0,0.0,0.272,0.728,-0.4574,42.61571428571432,False,False,False,False,True,False,False,False,S9lsShlQYkE
50,11,3.6363636363636362,0.24324324324324326,0,1,0,False,0.06,False,0,0,0.174,0.245,0.581,-0.2714,75.50000000000003,False,False,False,False,True,False,True,False,5QvG1HdVpjY
63,12,4.333333333333333,0.20408163265306123,0,1,0,False,0.047619047619047616,False,0,0,0.0,0.0,1.0,0.0,83.32000000000004,False,False,False,False,True,True,False,False,-kSFMTk84n8
92,15,5.133333333333334,0.04918032786885246,0,0,0,False,0.17391304347826086,False,0,1,0.231,0.0,0.769,0.4939,69.99384615384618,False,False,False,False,True,False,False,False,cPOtaX-vA0w
94,15,5.266666666666667,0.045454545454545456,0,0,0,False,0.13829787234042554,False,0,1,0.269,0.0,0.731,0.7096,69.99384615384618,False,False,False,False,True,False,False,False,OJpCrFkt_v0
95,20,3.8,0.05357142857142857,0,0,0,False,0.21052631578947367,False,0,1,0.061,0.0,0.939,0.0772,89.865,False,False,False,False,True,False,False,False,e5XdQXuwP_A
97,15,5.533333333333333,0.046875,0,0,0,False,0.1958762886597938,False,0,1,0.15,0.0,0.85,0.4588,56.97846153846157,False,False,False,False,True,False,False,False,aFDmYzXl9_s
94,19,4.0,0.08928571428571429,0,0,0,False,0.2127659574468085,False,0,1,0.125,0.0,0.875,0.4588,79.5575,False,False,False,False,True,False,False,False,14LwXx0TM5g
89,16,4.5625,0.10344827586206896,0,0,0,False,0.16853932584269662,False,0,1,0.158,0.0,0.842,0.4588,60.70500000000001,False,False,False,False,True,False,False,False,w3VaENEckPE
95,18,4.333333333333333,0.08771929824561403,0,0,0,False,0.22105263157894736,False,0,1,0.126,0.0,0.874,0.3818,78.81000000000003,False,False,False,False,True,False,False,False,vGnR2nsDetA
93,19,3.9473684210526314,0.08928571428571429,0,0,0,False,0.20430107526881722,False,0,1,0.125,0.0,0.875,0.4588,80.09764705882354,False,False,False,False,True,False,False,False,_REhxAA-YF4
99,19,4.2631578947368425,0.08333333333333333,0,0,0,False,0.21212121212121213,False,0,1,0.125,0.0,0.875,0.4588,80.09764705882354,False,False,False,False,True,False,False,False,bfjW3NopGjQ
92,15,5.2,0.047619047619047616,0,0,0,False,0.16304347826086957,False,0,0,0.3,0.0,0.7,0.8074,60.70500000000001,False,False,False,False,True,False,False,False,OmA5vrswDD8
97,16,5.0625,0.046875,0,0,0,False,0.17525773195876287,False,0,1,0.0,0.0,1.0,0.0,50.610000000000014,False,False,False,False,True,False,False,False,FIZOLe13td8
99,19,4.2631578947368425,0.05,0,0,0,False,0.21212121212121213,False,0,1,0.125,0.0,0.875,0.4588,85.16499999999999,False,False,False,False,True,False,False,False,h8H7OM34hVE
98,17,4.823529411764706,0.05357142857142857,0,1,0,False,0.2653061224489796,False,0,2,0.231,0.0,0.769,0.7424,83.09903846153848,False,False,False,False,True,False,False,False,ckU2AGkV5II
97,18,4.444444444444445,0.05263157894736842,0,0,0,False,0.23711340206185566,False,0,1,0.224,0.0,0.776,0.6705,79.5575,False,False,False,False,True,False,False,False,SOgxVEeNPnU
77,16,3.875,0.06382978723404255,0,0,0,False,0.19480519480519481,False,0,0,0.241,0.0,0.759,0.6908,77.81071428571428,False,False,False,False,True,False,False,False,QR5-71b73L0
100,18,4.555555555555555,0.03225806451612903,0,0,1,False,0.2,False,0,1,0.13,0.0,0.87,0.4588,86.42250000000001,False,False,False,False,True,False,False,False,DsLQD229OiA
91,14,5.571428571428571,0.05172413793103448,0,0,0,False,0.21978021978021978,False,0,1,0.143,0.0,0.857,0.4588,67.75500000000001,False,False,False,False,True,False,False,False,afdV8VBadoc
90,19,3.789473684210526,0.06,0,0,0,False,0.24444444444444444,False,0,2,0.125,0.0,0.875,0.4588,78.81000000000003,False,False,False,False,True,False,False,False,zjUYBLa94oo
77,14,4.571428571428571,0.06666666666666667,0,0,0,False,0.24675324675324675,False,0,1,0.158,0.0,0.842,0.4588,74.805,False,False,False,False,True,False,False,False,Zg8dzJJlaBw
92,15,5.2,0.09090909090909091,0,0,0,False,0.13043478260869565,False,0,1,0.15,0.0,0.85,0.4588,26.470000000000027,False,False,False,False,True,False,False,False,9ngv_2k9PvI
96,14,5.857142857142857,0.07352941176470588,0,0,0,False,0.14583333333333334,False,0,1,0.158,0.0,0.842,0.4588,41.8518181818182,False,False,False,False,True,False,False,False,_dmuh9JILPs
87,18,3.888888888888889,0.06,0,0,0,False,0.22988505747126436,False,0,1,0.067,0.0,0.933,0.0772,79.5575,False,False,False,False,True,False,False,False,D7n_FIJ_SKs
92,18,4.111111111111111,0.11290322580645161,0,0,0,False,0.13043478260869565,False,0,1,0.13,0.0,0.87,0.4588,78.81000000000003,False,False,False,False,True,False,False,False,J4VJhPE5r7g
94,20,3.75,0.08928571428571429,0,0,0,False,0.20212765957446807,False,0,1,0.194,0.0,0.806,0.7184,80.09764705882354,False,False,False,False,True,False,False,False,UIWyj6XTzmM
80,14,4.785714285714286,0.058823529411764705,0,0,0,False,0.2,False,0,1,0.158,0.0,0.842,0.4588,74.805,False,False,False,False,True,False,False,False,XJyAXfUQyZM
98,21,3.7142857142857144,0.05357142857142857,0,0,0,False,0.22448979591836735,False,0,1,0.115,0.0,0.885,0.4588,85.13947368421054,False,False,False,False,True,False,False,False,GquDP3TNNaE
92,17,4.470588235294118,0.05263157894736842,0,0,0,False,0.20652173913043478,False,0,1,0.136,0.0,0.864,0.4588,73.17000000000003,False,False,False,False,True,False,False,False,7gs4E1EoA7g
94,18,4.277777777777778,0.0967741935483871,0,0,0,False,0.1595744680851064,False,0,1,0.13,0.0,0.87,0.4588,56.25000000000003,False,False,False,False,True,False,False,False,r0sajVl8FHE
94,16,4.9375,0.05,0,0,0,False,0.20212765957446807,False,0,1,0.0,0.116,0.884,-0.2732,77.81071428571428,False,False,False,True,True,False,False,False,q5QO7SMkiDI
90,15,5.066666666666666,0.06557377049180328,0,0,0,False,0.16666666666666666,False,0,2,0.234,0.0,0.766,0.7003,74.805,False,False,False,False,False,False,False,False,Zb0FqY5kD08
87,14,5.285714285714286,0.1267605633802817,0,0,0,False,0.034482758620689655,False,0,1,0.275,0.0,0.725,0.6908,67.75500000000001,False,False,False,False,False,False,False,False,noOxBMvukgE
94,15,5.333333333333333,0.09375,0,1,0,False,0.1702127659574468,False,0,0,0.162,0.0,0.838,0.4389,83.09903846153848,False,False,False,False,False,False,False,False,HPgBapXEv0c
98,16,5.1875,0.07692307692307693,0,0,0,False,0.1836734693877551,False,0,1,0.0,0.116,0.884,-0.2732,63.486153846153854,False,False,False,False,True,False,False,False,F4nhJDvGLKM
69,14,3.9285714285714284,0.1590909090909091,0,0,0,False,0.15942028985507245,False,0,1,0.391,0.0,0.609,0.8402,80.30636363636367,False,False,False,False,True,False,False,False,m__-r6Gi3P0
99,20,4.0,0.031746031746031744,0,0,0,False,0.1717171717171717,False,0,2,0.214,0.0,0.786,0.7184,68.9825,False,False,False,False,True,False,False,False,QIsHTOfT38M
88,15,4.933333333333334,0.08064516129032258,0,0,0,False,0.13636363636363635,False,0,1,0.15,0.0,0.85,0.4588,60.70500000000001,False,False,False,False,True,False,False,False,O2x2DhyvFrI
91,17,4.411764705882353,0.05660377358490566,0,0,0,False,0.24175824175824176,False,0,1,0.136,0.0,0.864,0.4588,84.45000000000003,False,False,False,False,True,False,False,False,E1Qvf9erWZg
82,17,3.8823529411764706,0.10638297872340426,0,0,0,False,0.23170731707317074,False,0,1,0.136,0.0,0.864,0.4588,77.81071428571428,False,False,False,False,True,False,False,False,ykoy1lvpFWI
97,17,4.764705882352941,0.05172413793103448,0,1,0,False,0.23711340206185566,False,0,1,0.0,0.17,0.83,-0.5411,86.42250000000001,False,False,False,False,True,False,False,False,rC2rOCv823A
79,15,4.266666666666667,0.061224489795918366,0,0,0,False,0.189873417721519,False,0,1,0.15,0.0,0.85,0.4588,76.50153846153849,False,False,False,False,True,False,False,False,DY24oUryOQQ
80,17,3.764705882352941,0.10869565217391304,0,0,0,False,0.225,False,0,1,0.136,0.0,0.864,0.4588,77.81071428571428,False,False,False,False,True,False,False,False,YArLJT5nNMw
89,17,4.294117647058823,0.058823529411764705,0,0,0,False,0.24719101123595505,False,0,1,0.071,0.0,0.929,0.0772,90.09000000000002,False,False,False,False,True,False,False,False,NYHV5GWadS8
86,17,4.117647058823529,0.08928571428571429,0,0,0,False,0.16279069767441862,False,0,1,0.136,0.0,0.864,0.4588,77.81071428571428,False,False,False,False,True,False,False,False,4Re18ngs2gc
78,14,4.642857142857143,0.09615384615384616,0,0,0,False,0.16666666666666666,False,0,1,0.158,0.0,0.842,0.4588,72.61545454545457,False,False,False,False,True,False,False,False,QGjpW54P6os
99,19,4.2631578947368425,0.03636363636363636,0,0,0,False,0.26262626262626265,False,0,1,0.125,0.0,0.875,0.4588,95.02705882352943,False,False,False,False,False,False,False,False,RpEU0c8-Ldw
96,20,3.8,0.09090909090909091,0,0,0,False,0.21875,False,0,1,0.12,0.0,0.88,0.4588,90.05058823529413,False,False,False,False,True,False,False,False,r27eBcg0LK0
87,17,4.176470588235294,0.09433962264150944,0,0,0,False,0.20689655172413793,False,0,1,0.136,0.0,0.864,0.4588,78.81000000000003,False,False,False,False,True,False,False,False,9G8GMsh_aj0
88,18,3.9444444444444446,0.08928571428571429,0,0,0,False,0.17045454545454544,False,0,1,0.13,0.0,0.87,0.4588,78.81000000000003,False,False,False,False,True,False,False,False,8T1rgxzgUyE
86,18,3.8333333333333335,0.1111111111111111,0,0,0,False,0.1744186046511628,False,0,1,0.0,0.104,0.896,-0.2732,67.53000000000003,False,False,False,False,True,False,False,False,4XBAZ5Ivtgc
92,19,3.8947368421052633,0.10909090909090909,0,0,0,False,0.20652173913043478,False,0,1,0.064,0.0,0.936,0.0772,68.9825,False,False,False,False,True,False,False,False,JfDOMyj0b_Q
81,14,4.857142857142857,0.18032786885245902,0,0,0,False,0.037037037037037035,True,1,0,0.447,0.0,0.553,0.836,53.655,False,False,False,False,True,False,False,False,FsBrCqozAFw
69,12,4.833333333333333,0.17307692307692307,0,0,0,False,0.057971014492753624,True,1,0,0.276,0.0,0.724,0.6369,26.470000000000027,False,False,False,False,False,False,False,False,sP3BZUQBUZE
72,12,5.083333333333333,0.23728813559322035,1,0,0,False,0.027777777777777776,False,0,0,0.0,0.238,0.762,-0.5319,64.9245454545455,False,False,False,False,False,False,False,False,WClYPufq5ec
58,11,4.363636363636363,0.20930232558139536,0,1,1,False,0.05172413793103448,True,1,0,0.282,0.0,0.718,0.3687,101.27068181818181,False,False,False,False,False,False,False,False,CHmv2qMLvgI
71,13,4.538461538461538,0.17307692307692307,0,0,0,False,0.014084507042253521,True,2,0,0.0,0.0,1.0,0.0,53.655,True,False,False,False,True,True,False,False,Th1N7aTROP8
58,11,4.363636363636363,0.19047619047619047,0,0,0,False,0.034482758620689655,True,1,0,0.0,0.0,1.0,0.0,80.30636363636367,False,False,False,False,False,False,False,False,nfQ7rTt_CXY
91,15,5.133333333333334,0.18461538461538463,0,0,0,False,0.07692307692307693,True,2,0,0.0,0.0,1.0,0.0,63.486153846153854,False,False,False,False,False,False,False,False,d0MN8pWL1s4
74,15,4.0,0.2,0,0,0,False,0.06756756756756757,False,0,0,0.378,0.0,0.622,0.836,60.70500000000001,False,False,False,False,False,False,False,False,rsfwcuWi5ng
98,14,6.071428571428571,0.1375,0,1,0,False,0.05102040816326531,False,0,0,0.139,0.0,0.861,0.2714,-10.754999999999995,False,False,False,False,False,False,False,False,CvklePWnVMA
95,17,4.647058823529412,0.16666666666666666,1,0,0,False,0.06315789473684211,True,1,0,0.286,0.0,0.714,0.7184,35.5107142857143,False,False,False,False,False,False,False,False,lfYgrishSwE
86,14,5.214285714285714,0.15151515151515152,0,0,0,False,0.03488372093023256,True,1,0,0.122,0.0,0.878,0.2023,63.486153846153854,False,False,False,False,False,False,False,False,ro6sGkCNFC0
93,16,4.875,0.16901408450704225,0,0,0,False,0.06451612903225806,True,1,0,0.219,0.0,0.781,0.6369,44.97000000000003,False,False,False,False,False,False,False,False,e_x1pICJZK0
99,16,5.25,0.14864864864864866,0,0,0,False,0.06060606060606061,True,1,0,0.219,0.0,0.781,0.6369,17.382142857142867,False,False,False,False,False,False,False,False,wxqWqjc2F0E
84,14,5.071428571428571,0.16129032258064516,0,0,0,False,0.05952380952380952,True,1,0,0.0,0.0,1.0,0.0,37.455384615384645,False,False,False,False,False,False,False,False,SetuGVtO9xA
89,18,4.0,0.22807017543859648,0,0,0,False,0.10112359550561797,True,2,0,0.223,0.0,0.777,0.5574,92.965,False,False,False,False,False,False,False,False,juNF1njjnuc
99,19,4.2631578947368425,0.2054794520547945,0,0,0,False,0.0707070707070707,True,1,0,0.135,0.0,0.865,0.4215,82.39000000000001,False,False,False,False,False,False,False,False,H53LhmxJho8
96,19,4.105263157894737,0.2,0,0,0,False,0.08333333333333333,False,0,0,0.0,0.0,1.0,0.0,66.5275,False,False,False,False,False,False,False,False,ncbzV6OWPss
91,17,4.352941176470588,0.17647058823529413,0,0,0,False,0.06593406593406594,False,0,0,0.208,0.0,0.792,0.6369,54.70142857142861,False,False,False,False,False,False,False,False,nl_u4aZrh2I
89,17,4.294117647058823,0.22058823529411764,0,0,0,False,0.056179775280898875,False,0,0,0.208,0.0,0.792,0.6369,78.81000000000003,False,False,False,False,False,False,False,False,5ktI-HVyN4Q
99,20,4.0,0.2571428571428571,1,0,0,False,0.08080808080808081,True,1,0,0.087,0.0,0.913,0.2023,60.19176470588238,False,False,False,False,False,False,False,False,fxzuIQEFtY8
95,14,5.857142857142857,0.17567567567567569,1,0,0,False,0.07368421052631578,True,1,0,0.0,0.0,1.0,0.0,17.932307692307717,False,False,False,False,False,False,False,False,WvXHH7Jhg_Y
82,15,4.533333333333333,0.20634920634920634,1,0,0,False,0.06097560975609756,False,0,1,0.0,0.0,1.0,0.0,39.55500000000001,False,False,False,False,False,False,False,False,mO6jXJ-uebw
85,18,3.7777777777777777,0.22807017543859648,0,0,0,False,0.08235294117647059,True,1,0,0.198,0.0,0.802,0.6369,73.17000000000003,False,False,False,False,False,False,False,False,i4brxlyjUzM
95,19,4.052631578947368,0.21212121212121213,0,0,0,False,0.07368421052631578,True,1,0,0.189,0.0,0.811,0.6369,60.19176470588238,False,False,False,False,False,False,False,False,z8_Ry6SsiC8
98,18,4.5,0.35714285714285715,3,0,0,False,0.07142857142857142,True,1,0,0.225,0.0,0.775,0.7125,42.545000000000016,False,False,False,False,False,False,False,False,R_BJF5VVYuo
76,14,4.5,0.18032786885245902,0,0,0,False,0.02631578947368421,False,0,0,0.0,0.0,1.0,0.0,43.963076923076954,False,False,False,False,False,False,False,False,oIiWmnVvZLA
85,16,4.375,0.18032786885245902,0,0,0,False,0.058823529411764705,True,1,0,0.219,0.0,0.781,0.6369,43.963076923076954,False,False,False,False,False,False,False,False,TuB7XKKe81c
96,15,5.466666666666667,0.19444444444444445,0,0,0,False,0.0625,True,1,0,0.27,0.0,0.73,0.5859,43.963076923076954,False,False,False,False,False,False,False,False,8df6i1G9G0M
89,13,5.923076923076923,0.1917808219178082,0,0,0,False,0.0449438202247191,False,0,0,0.0,0.0,1.0,0.0,32.504999999999995,False,False,False,False,False,False,False,False,jax6yZsvAXQ
60,9,5.777777777777778,0.20408163265306123,1,1,0,False,0.05,False,0,0,0.0,0.0,1.0,0.0,40.09,False,False,False,False,False,False,False,False,Zc_vqWE4Etc
94,15,5.333333333333333,0.2361111111111111,1,0,0,False,0.0425531914893617,True,1,0,0.167,0.0,0.833,0.4215,30.947692307692336,False,False,False,False,False,False,False,False,SgPEwVYHsmE
92,15,5.2,0.1917808219178082,0,0,0,False,0.05434782608695652,False,0,0,0.114,0.0,0.886,0.2023,47.59642857142859,False,False,False,False,False,False,False,False,DqGf5T7NAK4
100,16,5.3125,0.2727272727272727,1,0,0,False,0.04,True,1,0,0.0,0.0,1.0,0.0,39.33000000000001,False,False,False,False,True,False,False,False,f1Xxc-1PECE
93,17,4.529411764705882,0.19402985074626866,0,1,1,False,0.053763440860215055,True,2,0,0.0,0.215,0.785,-0.6588,77.1025,False,False,False,False,False,False,False,False,aIJ0UTI9d9M
100,16,5.3125,0.17333333333333334,0,0,0,False,0.06,True,1,0,0.0,0.0,1.0,0.0,53.639285714285734,False,False,False,False,False,False,False,False,1xrlZgNlJU8
86,13,5.6923076923076925,0.17142857142857143,0,0,0,False,0.046511627906976744,False,0,0,0.0,0.0,1.0,0.0,60.70500000000001,False,False,False,False,False,False,False,False,sfjSAEBhTIA
95,17,4.647058823529412,0.2054794520547945,1,0,0,False,0.05263157894736842,True,1,0,0.0,0.0,1.0,0.0,73.17000000000003,False,False,False,False,False,False,False,False,8eCp86W6fgU
84,13,5.538461538461538,0.171875,0,1,0,False,0.047619047619047616,True,1,0,0.0,0.0,1.0,0.0,59.745000000000005,False,False,False,False,False,False,False,False,D7icuddlLxU
91,19,3.8421052631578947,0.25757575757575757,1,0,0,False,0.06593406593406594,True,1,0,0.332,0.061,0.608,0.8455,33.690000000000026,False,False,False,False,False,False,False,False,3Fo4C843EA4
80,15,4.4,0.19672131147540983,0,0,0,False,0.0625,False,0,0,0.223,0.085,0.691,0.5574,63.486153846153854,False,False,False,False,False,False,False,False,0KXyY70yIgA
71,15,3.8,0.2692307692307692,1,0,0,False,0.07042253521126761,False,0,0,0.231,0.0,0.769,0.6369,60.70500000000001,False,False,False,False,False,False,False,False,fgvH8fcd3MM
80,15,4.4,0.21818181818181817,1,0,0,False,0.05,True,3,0,0.24,0.0,0.76,0.4767,47.59642857142859,False,False,False,False,False,False,False,False,FvDbaBzJowg
43,8,4.5,0.45714285714285713,3,0,1,False,0.023255813953488372,False,0,0,0.0,0.0,1.0,0.0,92.965,False,False,False,False,False,False,False,False,LKzuonm1swo
53,9,5.0,0.23255813953488372,1,1,0,False,0.03773584905660377,False,0,0,0.0,0.0,1.0,0.0,47.30000000000004,False,False,False,False,False,False,False,False,BJ7bhI1eZ4I
59,9,5.666666666666667,0.625,4,0,0,False,0.05084745762711865,False,0,1,0.0,0.0,1.0,0.0,8.365000000000009,False,False,False,False,False,False,False,False,6eSZJPbOYJM
97,15,5.533333333333333,0.2236842105263158,1,0,0,False,0.07216494845360824,False,0,0,0.209,0.0,0.791,0.5719,25.455000000000013,False,False,False,False,False,False,False,False,cz1623QTE3I
100,17,4.9411764705882355,0.175,0,0,0,False,0.04,False,0,0,0.318,0.0,0.682,0.7906,47.83250000000001,False,False,False,False,False,False,False,False,qNFXDkuGGMY
78,17,3.6470588235294117,0.15789473684210525,0,0,0,False,0.038461538461538464,True,1,0,0.0,0.0,1.0,0.0,59.68214285714288,True,False,False,False,False,False,True,False,Awi6q8G-gtk
65,10,5.6,0.16363636363636364,0,0,0,False,0.015384615384615385,False,0,0,0.0,0.0,1.0,0.0,37.900000000000034,False,False,False,False,False,False,False,False,Wos5-WB42Fc
86,14,5.214285714285714,0.1323529411764706,0,0,0,False,0.05813953488372093,False,0,0,0.156,0.0,0.844,0.34,53.655,False,False,False,False,False,False,False,False,2C_YfaSVzII
59,10,4.9,0.13636363636363635,0,0,0,False,0.01694915254237288,True,1,0,0.0,0.0,1.0,0.0,56.70000000000002,False,False,False,False,False,False,False,False,IrK8PaCopz8
25,4,5.5,0.19047619047619047,0,0,0,False,0.04,False,0,0,0.0,0.0,1.0,0.0,54.72500000000002,False,False,False,False,False,False,False,False,xtDSLw7ddT8
10,1,10.0,1.0,1,0,0,False,0.0,False,0,0,0.0,0.0,1.0,0.0,-47.97999999999996,False,False,False,False,False,False,False,False,h_2jI3L4HYc
17,3,5.0,0.14285714285714285,0,0,0,False,0.0,True,1,0,0.0,0.0,1.0,0.0,34.59000000000003,False,False,False,False,False,False,False,False,Z6ZNU8PjQek
12,2,5.5,1.0,1,0,0,False,0.0,True,1,0,0.0,0.0,1.0,0.0,77.90500000000002,False,False,False,False,False,False,False,False,qAumh9qUY0o
18,3,5.333333333333333,1.0,2,0,0,False,0.05555555555555555,False,0,1,0.583,0.0,0.417,0.6369,-6.694999999999993,False,False,False,False,False,False,False,False,DlrBN8FPJsc
28,4,6.25,0.14285714285714285,0,0,0,False,0.0,True,1,0,0.0,0.0,1.0,0.0,-8.724999999999994,False,False,False,False,False,False,False,False,WTzOVMIg7n0
12,2,5.5,0.18181818181818182,0,0,0,False,0.0,False,0,0,0.0,0.0,1.0,0.0,120.20500000000001,False,False,False,False,False,False,False,False,5qvITOOJxcY
24,3,7.333333333333333,0.13636363636363635,0,0,0,False,0.0,False,0,0,0.0,0.0,1.0,0.0,34.59000000000003,False,False,False,False,False,False,False,False,keffeSubM5Y
16,2,7.5,0.13333333333333333,0,0,0,False,0.0,False,0,0,0.0,0.0,1.0,0.0,-48.994999999999976,False,False,False,False,False,False,False,False,oAXvMusGGfw
24,4,5.25,0.21052631578947367,0,0,0,False,0.08333333333333333,False,0,0,0.0,0.0,1.0,0.0,97.025,False,False,False,False,False,False,False,False,f9VpRkaaB0M
20,3,6.0,0.14285714285714285,0,0,0,False,0.0,True,1,0,0.0,0.0,1.0,0.0,34.59000000000003,False,False,False,False,False,False,False,False,99R4KsleHo0
64,11,4.818181818181818,0.1836734693877551,1,0,0,False,0.0625,False,0,0,0.0,0.0,1.0,0.0,18.77909090909094,False,False,False,False,False,False,True,False,jBKeUWaqkok
56,9,5.111111111111111,0.17391304347826086,0,0,0,False,0.0,False,0,0,0.238,0.0,0.762,0.3612,9.700000000000017,False,False,False,False,False,False,False,False,gKDHPI4hUcw
