video_id,channel,exploit_score_v2,sample_type,comment_text,comment_likes,category,confidence
3wPtT0fgMwc,bratayley,0.20800321,high,"I miss the old days then they vlogged like everyday and can’t forget about Caleb aswell❤️ Just miss it all..
Edit; Can’t believe Caleb 17 in only a week (13 July) 😢😢",169,normal,0.9
3wPtT0fgMwc,bratayley,0.20800321,high,Have not watched hope Asher's in the vlog,489,normal,0.9
3wPtT0fgMwc,bratayley,0.20800321,high,"Who remembers when Bratayley....




At the end of every vlog has the kids sing...
“I... am... a....baked potato..... baked potato.... I am a... baked potatooooo..... Thanks for watching Bratayley”

Edit: when the kids sang it",82,normal,0.9
3wPtT0fgMwc,bratayley,0.20800321,high,Omg can I please have the Leblanc genes their actually flawless🥰🤩🥴,279,normal,0.85
3wPtT0fgMwc,bratayley,0.20800321,high,anyone else just love when Hayley was like Julianna Grace Leblanc and Annie was like WHAAAAT!,45,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,her speech got so much better in 2 years,2,normal,0.95
mTj55H3JbqM,bratayley,0.20732811,high,Rip toshi,3,normal,0.8
mTj55H3JbqM,bratayley,0.20732811,high,Toshi's expression on the beanbag is adorable :),2,normal,0.95
mTj55H3JbqM,bratayley,0.20732811,high,"my daughters and i watch y'all's videos together. they decided to answer today! mommy's is oatmeal raisin... sky's is chocolate chip cookies, ray's is s'mores, and b bear's is ""I don't wanna!"" lol! she is a lot like hayley as the little one of the family! it's gotta be normal!",1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,You did I remember,1,normal,0.7
mTj55H3JbqM,bratayley,0.20732811,high,"My moms homemade chocolate chip cookies, it's an old family recipe :)",1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,"just came back from school and it uploaded 5 mins ago 
",0,normal,0.85
mTj55H3JbqM,bratayley,0.20732811,high,Chocolate chip cookies are my favorite cookie in the entire world which is awesome I like it so much I want to eat right now,1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,"i love all your videos great job ANNIE,CALEB,andHAYLEY making videos
",1,normal,0.95
mTj55H3JbqM,bratayley,0.20732811,high,Chocolate cookie,1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,Marshmallow chocolate chip,1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,aww the puppy is so cute !!!!,0,normal,0.95
mTj55H3JbqM,bratayley,0.20732811,high,you should make the guest room a place where annie does gymnastics,0,normal,0.85
mTj55H3JbqM,bratayley,0.20732811,high,Peanut butter,1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,Oatmeal cookies are my fave!!,1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,"the guest room should be annies gymnatics room 
",0,normal,0.85
mTj55H3JbqM,bratayley,0.20732811,high,awe poor toshi. He looked super comfy lol ,0,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,And my fav cookie is raspberry cheesecake frum subway :p,1,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high," I love : Rainbow chip cookie, white chocolate cookie,choco chip n caramel
cookkie",0,normal,0.9
mTj55H3JbqM,bratayley,0.20732811,high,I like chocolate chip cookies! btw Toshie at the end was SO funny hahaha!,0,normal,0.95
iCikpMPDfeI,bratayley,-0.11978488,low,"4:29 Katie: caleb is in heaven

Sooo sad😪",256,timestamp,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,I came to the Channel after Caleb past away and now after watching the old vlogs it makes me miss him,396,normal,0.95
iCikpMPDfeI,bratayley,-0.11978488,low,"I miss his laugh.
I miss his smile.
I miss voice.
I miss it all.
R.I.P. Caleb Logan. I will never forget you. 💜🆑",149,normal,0.95
iCikpMPDfeI,bratayley,-0.11978488,low,its sad because she says caleb died and whent to heavan and he actually did,368,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,I hope heaven is filled with all the food court food options!,324,normal,0.85
iCikpMPDfeI,bratayley,-0.11978488,low,anyone else watching this cause they miss Caleb😢😢😢😢😢,395,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,I love watching this video over and over again because I get to see everyone laughing and smiling and having fun😊🆑❤️,86,normal,0.95
iCikpMPDfeI,bratayley,-0.11978488,low,I miss bratayley who’s here after they ended their channel😩😩,68,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,when they were in the food court and there mom said Caleb is in heaven I got sad then when she said he died I got even more sad,241,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,'He's died and gone to heaven' - Katie. The angels must have known Caleb has a very sweet heart so they had to take him to heaven with them. Now Caleb is in heaven he can eat as many baked potatoes as he wants. Miss him so much ! 🆑💜,23,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,4:29 Katie said “Caleb’s in heaven right now” and I nearly cried,23,timestamp,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,It's also funny watching them vlog in public because in Australia we don't see people regularly walking down the with camera's filming so no one k led what to do there so confused😂😂,127,normal,0.85
iCikpMPDfeI,bratayley,-0.11978488,low,I'm glad Caleb lived his life to the fullest going to all these amazing places! ✨,45,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,"""died and gone to australia"" now he can have all the baked potatoes he'd ever need 💕👼",19,normal,0.85
iCikpMPDfeI,bratayley,-0.11978488,low,Billy looked so happy in that submarine. You can tell he was in the navy. Lol thank you for your service billy,62,normal,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,"At 4:55 when Katie said "" he's died and gone to Australia like when they say he's died and gone to heaven I was like but he did go to heaven God bless you bratayley 😇😇😇😇😇🙏🙏🙏🙏",29,timestamp,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,Australians. We could have touched that $20 that Caleb touched😱,122,normal,0.8
iCikpMPDfeI,bratayley,-0.11978488,low,"Katie: ""Sleep with one eye open."" Caleb: ""Haha, HUH! That's creepy",7,normal,0.85
iCikpMPDfeI,bratayley,-0.11978488,low,4:27-4:29 yes...Caleb is in heaven 😓😖😔🙏🏽🙏🏽,107,timestamp,0.9
iCikpMPDfeI,bratayley,-0.11978488,low,Lol caleb laughing when he scared Mrs katie ☺️,42,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,who thinks this family is full of joy and happiness like every time you watch them your happy,1002,normal,0.95
JHlVO70CnTY,bratayley,-0.12818581,low,I love how they still include Caleb with like the ornaments and they hang his stocking it's so amazing how they keep it with the family even though he's not there 😇😢💜💜💜 much love 💚,155,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,I think it's so sweet that they still put everything up for caleb! 💖 he would be so proud! I love you guys!,511,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Lets try and get this comment to over 20 likes for Caleb😭,80,normal,0.85
JHlVO70CnTY,bratayley,-0.12818581,low,I think it is so cute how they still have all of Caleb's stuff!! Also when his name is said or they find anything of his they just think about him and know he is still looking over them!!! Another thing is me and Annie have the same first Christmas ornament,31,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,"Bratayley should do throw back Thursday's. Basically a portion in their Thursday vlogs they should reenact an old video. 

Please like so they can see",190,normal,0.85
JHlVO70CnTY,bratayley,-0.12818581,low,I love Annie's room! She should film a Black Friday haul on her channel! 🙌🏼,48,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,What I want for Christmas is to Caleb to come back 😭 it's no the same without him 😭,52,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,who else misses celeb,88,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Katie looks so young and she's so PRETTY! She's 36 and amazing. Heart goes to you and your beautiful family 😍,129,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,It's so cute that they still put calebs stocking up 😭❤️,37,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Who’s watching in quarantine and can’t wait for Christmas 🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️,22,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,"Why does everyone always have to be so mean in the comment section? I mean like seriously!! Every time I leave a comment I have to triple check for my spelling and grammar just so I don't get hated on. I mean it's just a typo!!!!! People are so rude behind a screen. Or negatively commenting on someone, it's just not nice!! Sorry I wrote all of this lol😂 I've just been reading the comments tonight and I got really mad at some of them! Mind your own business!! Like if you agree or comment... I'm not fishing for likes!!! I honestly want to see how many people agree with me. And if you think I am fishing for likes then leave a comment. I just want to make sure I'm not the only one!😂",832,normal,0.85
JHlVO70CnTY,bratayley,-0.12818581,low,"You know who's beautiful in this world






Read the first word again😁☄️🌺❤️❤️😘😘",144,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Reply if Annie should do clothing hauls I love her style and want to know where she buys thwm﻿,569,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,annie your room is amazing with the decorations,59,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Everyone have a good day and remember you are beautiful no matter what anyone says,39,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Polar express and home alone are my favorite Christmas movies!!,74,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Is it just me who finds it hard to see Annie as Julianna,271,normal,0.9
JHlVO70CnTY,bratayley,-0.12818581,low,Annie I don't blame you I sleep with a blankey,23,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,Omg the old intro I miss it sooo much😂😂😭😭😭😭😭😭😭,28,normal,0.95
ODvS24svI9Q,bratayley,-0.12841251,low,I honestly can't wait until I can do this Christmas stuff when I have my own kids when i'm older :),53,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,Who else is doing a bratayley Christmas marathon(me).....,172,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,"i watch these christmas vlogs every year around christmas, it's almost like a tradition! it's crazy, i was around 10 years old when this was posted, now i'm grown :,)",12,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,Reading comments and everyone's like 3 days until xmas and I'm like 2 months😂,32,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,"when i watch this show it makes me wish i had brothers and sisters
",8,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,"1:09 Hayley's facial transition. :D --> :|
5:02 Hayley's like, ""Stop fibbing, Mommy."" :D  First time I've heard of snow flurries.
9:56 Aww, that was sweet of Caleb, ""Ooh, I want a hug."" from Hayley.  That's a good big brother.  Good job, Caleb!
12:30 I miss putting my great-nieces to bed. :(  They were fond memories.",3,timestamp,0.8
ODvS24svI9Q,bratayley,-0.12841251,low,I LOVE THE THEME SONG I WISH YOU GUYS STILL HAD IT,25,normal,0.95
ODvS24svI9Q,bratayley,-0.12841251,low,Who's watching in 2016 🎆🎆🎆🎆🎆 they look so young it's 4 years ago,4,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,Just binge watching all their Christmas videos 🎄🎄🎄,11,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,I cried when Caleb said he wanted hugs I wish Caleb can still have hugs in heaven,3,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,"LESS THAN 2 DAYS TIL, CHRISTMAS !! Caleb have a great Christmas up in heaven with God. Annie, Haley and your parents I am thinking of Caleb and you guys have  a Very Merry Christmas",10,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,rip caleb,10,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,Wow! The lights looks amazing - so magical :),8,normal,0.95
ODvS24svI9Q,bratayley,-0.12841251,low,"4:27 Annie: what are those?

Illuminati confirmation (by the way they my twinkle toes",3,timestamp,0.7
ODvS24svI9Q,bratayley,-0.12841251,low,I am watching this because I miss Caleb,26,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,Omg the memories !!! 💘💘 y’all guys were my favs R.I.P Caleb,3,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,I remember watching this vid 5 years ago when it came out,3,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,I miss Caleb so much,4,normal,0.9
ODvS24svI9Q,bratayley,-0.12841251,low,what I would do is evrey Christmas Eve i would go back and watch all my old Christmas vlogs and stuff,4,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,Bratayley knows how to make people feel better when they are sad,7,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,I really love that family and i really miss Caleb :( <3,12,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,Just imagine they could be filming right this second u never know,74,normal,0.8
PXfIfRjOEnE,bratayley,-0.13537735,low,crying because  I miss Caleb and Annie tagged him on musical.ly  😢😢😢😢😢,8,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,That hotel is like bigger than my house...,77,normal,0.8
PXfIfRjOEnE,bratayley,-0.13537735,low,Annie is just so naturally beautiful,7,normal,0.7
PXfIfRjOEnE,bratayley,-0.13537735,low,"Me: Oh! New bratayley Video!

1. Like the Video 
2. read the comments
3. watch the video😂

who else?😂😂",83,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,Omg these notifications don't make me any faster 😂😂😂,36,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,"Who reckons Haley should do a morning routine for school? 
Thumbs up if you think so👍🏻",7,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,"Hello bratayley, I really would like to thank you. My life is hard. And it's like everyday for about 20 mins it's safe, happy, ok to smile, and act like a kid still, and it's all because of you. It's amazing to see the happiness of your family, you have been though a lot, and it's great to see a smile even in the worse events in life. Love and joy is in each vlog, showing us to always celebrate life, even if it's hard. Thank you, for showing me I can smile, thank you for teaching me to respect life. :) thank you, for the 20 mins that let me be a kid still.",21,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,Awe! Annie I love your necklace! I want one so much!,60,normal,0.8
PXfIfRjOEnE,bratayley,-0.13537735,low,How much likes can we get for Bratayley!7️⃣,10,normal,0.8
PXfIfRjOEnE,bratayley,-0.13537735,low,Im so excited Annie has the necklace i bought her on so cool im glad i finally know for sure you got them i had to do that do you could take Caleb where ever when ever i miss Caleb so much i seen your pics on instagram to i hope you guys have fun in NY I live In NY But not New York New York my dream one day is to meet all of you maybe have lunch do something fun stay safe everyone hopefully Haley got hers to im sure she did though im going to meet you guys soon i hope maybe with my daughter,59,normal,0.8
PXfIfRjOEnE,bratayley,-0.13537735,low,At 5:20 did you see Arden? She dabbed when she sneezed!😂😂,2,timestamp,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,I wonder how many noise complaints they got,97,normal,0.7
PXfIfRjOEnE,bratayley,-0.13537735,low,I fell so bad for Hayley,7,concern,0.7
PXfIfRjOEnE,bratayley,-0.13537735,low,15:41 ANY CARATS HEARD THE 'SEVENTEEN' OMG BAHAHAHAAH,8,timestamp,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,If you want them to do a house tour get this comment 50 likes!!!,22,normal,0.8
PXfIfRjOEnE,bratayley,-0.13537735,low,What I love so much is how Annie rubs her Caleb necklace by her lip like she always did with her blanky❤,1,normal,0.9
PXfIfRjOEnE,bratayley,-0.13537735,low,The hotel is way bigger then my house☹️ on gymscool I though they were in coach Mary's mansion😂😂😂,8,normal,0.8
NdnY1s1Jc3o,bratayley,-0.13576731,low,Annie looked so uncomfortable in the thumbnail😂😂,52,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,Who else imagine Caleb being in all those picture with his big smile 😩😪😁,233,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,"I literally started crying when all of their fans started screaming for them. The have gotten so far, I'm so happy for them. They also have gone through so much. They deserve all of this. Brataley, thank you so much for everything you have done for me. You are a great family, and great YouTubers. The future looks bright for you.",570,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,"Around 6.20 Mario says ""she is so pretty"" pointing at annie",187,timestamp,0.95
NdnY1s1Jc3o,bratayley,-0.13576731,low,"look at mario when their taking the pics with ariel LOL ""OMG LOOK SHES SO PRETTY""",83,normal,0.8
NdnY1s1Jc3o,bratayley,-0.13576731,low,I would cry if I met Caleb,87,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,at 6:19 Mario says that Annie's so pretty,142,timestamp,0.95
NdnY1s1Jc3o,bratayley,-0.13576731,low,who heard mario say she is so pretty,43,normal,0.8
NdnY1s1Jc3o,bratayley,-0.13576731,low,"I can't believe how lucky u guys are, I'm just speechless about the fact that ur just a family and many other families just barely even have anything",68,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,I would cry if I met Zach and Mario ! Yo !,163,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,Who else saw Mario call Annie pretty?😊,131,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,Who heard Mario said Annie is pretty?,20,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,Should've got a picture with Maria and Zach,62,normal,0.8
NdnY1s1Jc3o,bratayley,-0.13576731,low,"When they walked in that meet and greet room. It looked so empty because Caleb was not there😔 RIP Buddy, love you👼🏽❤️",8,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,Mario: she's so pretty look at her eyebrows Zach look. I love him he's so sweet,40,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,"Mean while I'm at home on my bed, eating potatoes and stalking people on YouTube",96,normal,0.7
NdnY1s1Jc3o,bratayley,-0.13576731,low,"If you're reading this, you're awesome and the best!!!",429,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,Without Caleb this is a straight up girl channel,29,normal,0.8
NdnY1s1Jc3o,bratayley,-0.13576731,low,"When Mario said ""She so pretty""",69,normal,0.9
NdnY1s1Jc3o,bratayley,-0.13576731,low,cherish every moment or else you won't have anything to look back to and cry and laugh,1,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,"18:05
Annie ""PRETZEL!"" ""I look like a duck"" ""hey, don't touch me"" ""you're not supposed to touch your skin"" 
I love Annie's random moods :)",61,timestamp,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,I think we all need Paige in our lives,155,normal,0.95
S3bWGZX7-Qg,bratayley,-0.13820677,low,OMG Paige just makes the vlog 10 times better,87,normal,0.95
S3bWGZX7-Qg,bratayley,-0.13820677,low,Annie’s face when the elevator door opened and the guy was out there lol 😍😂,11,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,I like that Katie shows her face,39,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,If you reading this you are the must beautiful person in the world don't let anyone tell you different,81,normal,0.85
S3bWGZX7-Qg,bratayley,-0.13820677,low,IM DYING PAIGE😂😂😂😂,159,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,#familygoals like if u think they're such a cute family 💞👏👏,172,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,I love Paige in the vlogs! She always makes me laugh.,138,normal,0.95
S3bWGZX7-Qg,bratayley,-0.13820677,low,"I think Annie is just a little homesick. And she must miss gg, whiney, annnnddd piper💛",11,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,I saw Annie in the Dallas concert and I had no clue she was sick until I watched this vlog! She did amazing!! ❤️😘,19,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,"2:59 Annie saying “ no don’t do it please, don’t do it.” Haha 😂 she’s embarrassed",23,timestamp,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,"I'm glad that Annie is feeling better, I'm happy that Paige is back, AND Katie you are really really beautiful, and one last thing Y'ALL ARE WORTH IT  I love you guys :)",54,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,It was so nice seeing Katie in the vlog!,16,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,Paige should surprise Hayden .,14,normal,0.85
S3bWGZX7-Qg,bratayley,-0.13820677,low,Omg Paige 😂😂😂,13,normal,0.9
S3bWGZX7-Qg,bratayley,-0.13820677,low,who else misses hayden in the vlog?,28,normal,0.85
S3bWGZX7-Qg,bratayley,-0.13820677,low,Omg Paige,25,normal,0.85
S3bWGZX7-Qg,bratayley,-0.13820677,low,Annie is probably getting migraines because she is not getting enough sleep. When I dont get enough sleep my head throbs and my stomach hurts cause of a migraine.,28,concern,0.8
S3bWGZX7-Qg,bratayley,-0.13820677,low,ANNIE IS SO GOOFY!!!😂😂😂😂,10,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,u guys should do a question of the day when your parents answer them too,6,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,My fave part was the art with the little Chinese dancers!!!,2,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,"in my country,the lion dance people climb on this long, thin ,sticks that get longer by the steps",3,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,"The lion dance performance would've to be my favorite part, thanks for recording and posting it right here Bratayley, NICE!!",0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,am the only one who saw the pic of caleb around 8:45 _ 8:59,7,timestamp,0.8
ajBe593yi98,bratayley,-0.1435794,low,"My fav subject is reading, writing, penmanship, and lunch! ",0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,the sign means happy healthy new year,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,That is called a lion dance it is very popular during CNY. But the colour choices here are much more superb. Much more intresting and much more loud.,1,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,"Is time for bratayley,is time for the question of the day ❤❤❤😊😊😊",0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,If lunch counts LUNCH if it does not count Art,2,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,"Lunch, recess, reading, academic support, and science",0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,"Kindness and peaceful ness
",0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,World history because I loved the teacher and learning about the past.,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,i like lunch. i learn something new about myself every day,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,Art because I love being creative,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,I love the festivals for Chinese new year,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,"That festival looked awesome! It looked so fun to watch  and  My favourite subject has to be science,because my teacher is really nice and explains things when I don't understand  ",0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,I love ur videos and that was really cool hope u guys had fun,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,Those are my favorite shows 😁😁😘,0,normal,0.9
ajBe593yi98,bratayley,-0.1435794,low,happy Chinese new year,0,normal,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,1:36 Little do they know that Annie was gonna quit gymnastics in 8 months😢😭💞,32,timestamp,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,And I love seeing Katie and Annie hanging out more I love them together,45,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,Katie and Annie are best friend goals,45,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,"when katie was saying orange repeatedly, ms. katie asked her ""oh. who's the president of the united states?"" 😂😂😂😂😂😂",16,normal,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,99% of you won't see this but I hope everyone has a great holiday coming up,408,normal,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,Watching these athletes at any level is very cool. Good job Annie :),26,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,That FaceTime call was adorable,10,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,omg hayley is gonna be the best vlogger when she's older,4,normal,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,Actually!! My eyes change colors every day..... and they are two different colors! One eye is usually green and the other is blue and then the next day they switch positions! Other days they are blue and brown or green and brown . . . and then RARELY they can be purple and gray! My eyes are super weird! XD,229,normal,0.85
pfY1cyWhp5U,bratayley,-0.14415574,low,Annie and Katie are actually friendship goals,7,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,Hayley and Alexa's friendship is adorable,11,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,Awe the girls facetiming is so freaking adorable,4,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,DAMN THAT PIZZA LOOKED FINE😍😭,103,normal,0.7
pfY1cyWhp5U,bratayley,-0.14415574,low,awww that sister moment was so adorable 😢😍❤❤❤❤,9,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,did anyone else notice the big gap in katies  (annies friend) two front teeth?,54,normal,0.85
pfY1cyWhp5U,bratayley,-0.14415574,low,How sweet Im so jealous annie is so sweet to hayley,27,normal,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,*fun fact* their videos get 1000 views before 60 seconds of uploading,88,normal,0.85
pfY1cyWhp5U,bratayley,-0.14415574,low,I'm so happy Hayley is having fun!!☺️💜,7,normal,0.95
pfY1cyWhp5U,bratayley,-0.14415574,low,*this channel is awesome*,63,normal,0.9
pfY1cyWhp5U,bratayley,-0.14415574,low,My eyes are a mix of different shades of green and blue.,5,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,HAYLEY IS JUST SO DARN CUTE!,1,normal,0.95
PLDlf-hVn6M,bratayley,-0.14825608,low,"Hi Caleb , Annie and Hayley , you guys are such an inspirational group of people . I have watched all your videos about 100 times !! Your videos are so funny and exciting . I know you won't get a chance to read my comment , but I just want to let you know , keep doing what your doing now , don't ever stop , just follow your dreams and you will always succeed , I love bratayley and I will keep watching you until the last episode . Caleb , your so funny and athletic . I love you guys !!!!!!!!!!!!",1,normal,0.9
PLDlf-hVn6M,bratayley,-0.14825608,low,we were just like this in front of the tv counting down beautiful family,0,normal,0.9
PLDlf-hVn6M,bratayley,-0.14825608,low,I love you guys you are my fav you tube channel I watch the new everyday and I seen every video ever made and have been watching 4 3 years,2,normal,0.9
PLDlf-hVn6M,bratayley,-0.14825608,low,"on new years eve we went to my aunt's house (like we do every new years eve) and we have a bunch of fireworks, then when we here the ones who are in the house countdown to 0 all of use make this HUGE fireworks that we have been preparing for the last 30 minutes",0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,it’s January 1 2022 right now:(,1,normal,0.8
PLDlf-hVn6M,bratayley,-0.14825608,low,Tomorrows New Years and I'm watching all of them!,0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,That was a short video but it was so cool when everybody was counting down and happy new years brathayley,0,normal,0.9
PLDlf-hVn6M,bratayley,-0.14825608,low,and she uploaded it today so thats why we saw it today,0,normal,0.8
PLDlf-hVn6M,bratayley,-0.14825608,low,when you guys did the count down i said to myself thats the same thing that i did on the same day,0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,you should do a contest on who dresses up the coolest,0,normal,0.8
PLDlf-hVn6M,bratayley,-0.14825608,low,hahaha im surprised that annie fell asleep and hayley didnt!,0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,"happy new year ,2013 wow it been quick",0,normal,0.8
PLDlf-hVn6M,bratayley,-0.14825608,low,HAPPY NEW YEARS HAPPY PEOPLE,0,normal,0.8
PLDlf-hVn6M,bratayley,-0.14825608,low,Hayley's hair is beautiful at 4:20,0,timestamp,0.9
PLDlf-hVn6M,bratayley,-0.14825608,low,"i can read that Happy New Year Bratayley
",0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,I luv you guys I think you should do a family tag it is where you ask questions about to the family happy new year,0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,happy late new year! when i have new years eve party i dont have as much fun like them. They have face paint! U r so lucky to have a wonderful family!! part of my family lives far away,0,normal,0.85
PLDlf-hVn6M,bratayley,-0.14825608,low,Bratayley,0,normal,0.8
PLDlf-hVn6M,bratayley,-0.14825608,low,Hayley is so cute!!!,0,normal,0.95
