id,title,channel_short_name,viewCount,publishedAt,channelId,description,duration_seconds,performative_labor_prob,emotional_bait_prob,narrative_conflict_prob,challenge_format_prob,commercial_content_prob,privacy_violation_prob,performative_labor_pred,emotional_bait_pred,narrative_conflict_pred,challenge_format_pred,commercial_content_pred,privacy_violation_pred,exploitation_score_ws,is_exploitative_ws,n_dimensions_flagged,confidence
l6TxP5_pzIA,We Played Mario Kart In Real Life,onyxfamily,5878,2 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Get ready for a Nintendo-themed family gaming showdown, brought to you by the first ever Toyota Grand Highlander! Get a behind-the-scenes look as three families, Onyx Family, Bee Family, and McFive Circus Family go head-to-head racing Mario Kart Live RC cars, navigating a Mario-themed obstacle course, embarking on a blindfold shrine hunt, and engaging in a Splatoon-themed paint and spray face-off. Just like the Toyota Grand Highlander, the Onyx Family is Ready and Set to GO. 🚗 🎮 #ad #ToyotaPartner #GrandHighlander

See the full episodes and enter the giveaway here:
https://bit.ly/onyxfamily_on_ign

The Bee Family: https://www.youtube.com/@ehbeefamily
The McFive Circus: https://www.youtube.com/@TheMcFiveCircus",,0.9942284571272144,0.7067500015825604,0.5,0.9998290418627062,0.9999541547286706,0.3740539544126469,1,1,-1,1,1,0,0.7624692682856331,1,4,0.6089025669628348
o3mRS17OQfY,Mystery STRAW DRINK Challenge! (DON'T TRY) - Onyx Family,onyxfamily,322116,5 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"https://www.inflcr.co/SH3tL
Try out Cove! 
Thanks, Cove, for Sponsoring!

Mystery STRAW DRINK Challenge! (DON'T TRY) - Onyx Family

Watch us try mystery drinks with two good drinks and one AWFUL one!

Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/



Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run wild. Onyx Kids has many adventures with characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. 

Onyx Kids is a family of four children that love to have fun and adventure! We post videos every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. Check out our other channel Onyx Life where we do TikTok videos, viral TikTok life hacks, vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post funny videos on this channel every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. 

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.99974240164925,0.7067500015825604,0.5,0.9999999999922632,0.9447603946577386,0.3740539544126469,1,1,-1,1,1,0,0.7542177920490766,1,4,0.5923996144897218
9h2GTNAdme0,Onyx Family Eats EVERY Instant Ramen *Part 1*,onyxfamily,13089,1 year ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Onyx Family Eats EVERY Instant Ramen *Part 1*

College students are gonna looove this one.

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

Thank you for watching our ramen,instant ramen,taste test,taste testing,food,food challenge,food review,food reviews,jolly,good mythical morning,onyx family,eats,eating,mukbang,food videos,food video,blind food taste test in 2024! Don't forget to like, comment, subscribe, and share! 
#ramen  #foodreview #food 

▶︎ Business Email: onyxfamily@underscoretalent.com",,0.980648125346222,0.5,0.3046800606546693,0.9998290418627062,0.8938211713841367,0.3740539544126469,1,-1,0,1,1,0,0.6755053922767301,1,3,0.5651881078419162
M3czDhOBkmg,BACK TO SCHOOL With HELLO NEIGHBOR and BALDI'S BASICS - Onyx Kids,onyxfamily,5939030,6 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"BACK TO SCHOOL With HELLO NEIGHBOR and BALDI'S BASICS - Onyx Kids

Shiloh and Shasha attend...video game school?! They'll get to learn about Baldi's Basics, Hello Neighbor, Granny, Minecraft, and Fortnite instead of boring math. 

Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎ Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

Get your Onyx Kids School Dayz Books!: https://amzn.to/2KBbjPf

▶︎SHOP OUR CLOTHES!
https://onyxlifestyles.com/

SUBSCRIBE!
▶︎ONYX FAMILY
Subscribe: http://www.youtube.com/c/OnyxFamilyShow

▶︎OUR MUSIC 
Available on iTunes and Spotify.
iTunes: https://apple.co/2xBWPVV
Spotify: https://spoti.fi/2NwEF2U

Our other channels!
▶︎ONYX KIDS
Subscribe: http://www.youtube.com/c/OnyxKidsShow
▶︎PLAYONYX
Subscribe: http://www.youtube.com/c/PlayonyxOfficial
▶︎ONYX FLIX
Subscribe: http://www.youtube.com/c/OnyxFlix

Follow us on our social media!

▶︎INSTAGRAM
Onyx Family: https://www.instagram.com/onyxfamily/
Mirthell: https://www.instagram.com/mitch.onyx/
Rita: https://www.instagram.com/rita.onyx/
Shalom: https://www.instagram.com/shalom.onyx/
Sinead: https://www.instagram.com/sinead.onyx/
Shasha: https://www.instagram.com/shasha.onyx/
Shiloh: https://www.instagram.com/shiloh.onyx/

▶︎FACEBOOK
https://www.facebook.com/onyxfamilyofficial/

▶︎Business Email: contact@onyxstarmedia.com

Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run. The Onyx Kids has many adventures with  characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. Onyx Family is a family of six that love to have fun and adventure! We post videos every Friday.

Check out our other channel Onyx Kids where we vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post videos on this channel every Friday.

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Daniel Simons (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.980648125346222,0.8869642488847121,0.5,0.2680305193494176,0.5014051087464715,0.3740539544126469,1,1,-1,0,1,0,0.5851836594565784,1,3,0.408977669738447
dyGwq9W4fAY,"WE HAD AN EPIC HALLOWEEN PARTY! (1,000 People Came To Our House) 😱 - Onyx Family",onyxfamily,183727,5 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"WE HAD AN EPIC HALLOWEEN PARTY! (1,000 People Came To Our House)😱 - Onyx Family 

We had an epic halloween party, tasted weird halloween candy, and dressed in awesome halloween costumes!

Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎ Read the Onyx Kids Spooky Cipher book!: https://amzn.to/2pWc2kt

▶︎Read our new Onyx Kids Adventures Book Series:  https://amzn.to/2qsTZmv

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/



Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run wild. Onyx Kids has many adventures with characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. 

Onyx Kids is a family of four children that love to have fun and adventure! We post videos every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. Check out our other channel Onyx Life where we do TikTok videos, viral TikTok life hacks, vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post funny videos on this channel every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. 

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.980648125346222,0.7067500015825604,0.3046800606546693,0.2680305193494176,0.875770958971577,0.3740539544126469,1,1,0,0,1,0,0.5849889367195155,1,3,0.5388015171612085
OqyK4ql45t0,Onyx Family Plays Cup CHALLENGE for $100 🤑,onyxfamily,74781,2 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Onyx Family Plays Cup CHALLENGE for $100 🤑

The Onyx Family tries to guess the correct color formation to win a money prize.

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

▶︎Shop: https://onyxafrome.com/

▶︎Books: https://amzn.to/2KBbjPf



Thank you for watching our funny entertainment comedy adventure vlog videos in 2023! #challenge #family ▶︎ Business Email: onyxfamily@underscoretalent.com ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.99974240164925,0.7067500015825604,0.8679531759539435,0.9999999999922632,0.3310921166906506,0.3740539544126469,1,1,1,1,0,0,0.7132652750468856,1,4,0.6230998360249065
vkYSrXYllqM,FOURTH OF JULY STEREOTYPES - Onyx Family,onyxfamily,393000,4 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Fourth Of July Stereotypes - Onyx Family

How does the Onyx Family celebrate the fourth of July? 
#fourthofjuly #4thofjuly #onyxfam

Make sure to subscribe and turn on notifications to join the Onyx Fam!

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/

▶︎ Download the Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

Read our books:
Onyx Kids School Days: https://amzn.to/2pWc2kt
Onyx Kids Adventures:  https://amzn.to/2qsTZmv



Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run wild. Onyx Kids has many adventures with characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. 
Onyx Kids is a family of four children that love to have fun and adventure! We post videos every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. Check out our other channel Onyx Life where we do TikTok videos, viral TikTok life hacks, vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post funny videos on this channel every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. 

Thank you for watch our funny entertainment comedy try not to laugh vlog viral TikTok hack videos in 2021. Don't forget to like, comment, subscribe, and share! #funny #comedy #2021 ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.980648125346222,0.8869642488847121,0.3046800606546693,0.2680305193494176,0.6701514611862515,0.3740539544126469,1,1,0,0,1,0,0.5807547283056532,1,3,0.5303331003334838
CFAvFXJEsAE,The LARGEST Youth for Youth Mental Health Non-profit with Diana Chao - Onyx Family Dinner,onyxfamily,762716,4 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Diana Chao, the founder of Letters To Strangers, stops by for dinner with us to discuss her background and how her foundation has become the largest youth for youth mental health non-profit in the world. It’s a great discussion about mental health and what we should all do to destigmatize mental illness.

“Onyx Family Dinner” follows the Onyx family as they share their passion for learning about the world and encouraging families to engage with each other. A seat at the dinner table with dad Mirthell, mom Rita and kids Shalom, Sinead, Shasha and Shiloh, brings meaningful discussions about what’s going on in their lives and important topics such as mental health, school curriculum bias, hair discrimination, social activism in sports, urban gardening and sustainability, body positivity and self-esteem and how to be a changemaker.

0:00 Intro
0:57 What’s Cooking
3:52 Mental Health
4:17 Diana Chao
13:16 Dessert ▶︎ Business Email: onyxfamily@underscoretalent.com",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.2680305193494176,0.5014051087464715,0.9965580165216208,0,0,0,0,1,1,0.3848151734734932,0,2,0.5623450698984085
H7_kE-xMhik,SPOOKY HALLOWEEN SKITS 👻,onyxfamily,28640,6 months ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"SPOOKY HALLOWEEN SKITS 👻

who you gonna call? ghostbusters!

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

#funny #comedy #halloween 

▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9976824838166732,0.8869642488847121,0.3046800606546693,0.2680305193494176,0.3310921166906506,0.3740539544126469,1,1,0,0,0,0,0.5270838973014617,1,2,0.5355966938646669
IdKZEmGKYDw,We Met KARATE KID and The TICK! (WonderCon Vlog) - Onyx Family,onyxfamily,180735,7 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"We Met KARATE KID and The TICK! (WonderCon Vlog) - Onyx Family

We had a blast at WonderCon last month! Watch the new season of The Tick Now on Amazon Prime Video. Watch Season 2 of Cobra Kai which premiered on YouTube Premium, April 24th, 2019. Thanks for inviting us out, Sony Pictures Television!
▶︎ Watch The Tick: http://bit.ly/OnyxTick
▶︎ Watch Cobra Kai: http://bit.ly/OnyxCobra

▶︎ Cast Members
* Cobra Kai
William Zabka plays Johnny Lawrence
Martin Kove plays John Kreese
Jacob Bertrand plays Hawk
Xolo Maridueña plays Miguel Diaz

* The Tick
Ben Edlund is the Creator and Executive Producer
Barry Josephson is the Executive Producer
Peter Serafinowicz plays The Tick
Griffin Newman plays Arthur Everest
Valorie Curry plays Dot Everest
Scott Speiser plays Overkill
Brendan Hines plays Superian

Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎ Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

Get your Onyx Kids School Dayz Books!: https://amzn.to/2KBbjPf

▶︎SHOP OUR CLOTHES!
https://onyxlifestyles.com/

SUBSCRIBE!
▶︎ONYX FAMILY
Subscribe: http://www.youtube.com/c/OnyxFamilyShow

▶︎OUR MUSIC 
Available on iTunes and Spotify.
iTunes: https://apple.co/2xBWPVV
Spotify: https://spoti.fi/2NwEF2U

Our other channels!
▶︎ONYX KIDS
Subscribe: http://www.youtube.com/c/OnyxKidsShow
▶︎PLAYONYX
Subscribe: http://www.youtube.com/c/PlayonyxOfficial
▶︎ONYX FLIX
Subscribe: http://www.youtube.com/c/OnyxFlix
▶︎ONYX JUNIOR
Subscribe: http://www.youtube.com/c/OnyxJunior

Follow us on our social media!

▶︎INSTAGRAM
Onyx Family: https://www.instagram.com/onyxfamily/
Mirthell: https://www.instagram.com/mitch.onyx/
Rita: https://www.instagram.com/rita.onyx/
Shalom: https://www.instagram.com/shalom.onyx/
Sinead: https://www.instagram.com/sinead.onyx/
Shasha: https://www.instagram.com/shasha.onyx/
Shiloh: https://www.instagram.com/shiloh.onyx/

▶︎FACEBOOK
https://www.facebook.com/onyxfamilyofficial/

▶︎TWITTER
@onyxfamily
https://twitter.com/OnyxFamily

▶︎Business Email: contact@onyxstarmedia.com

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.2182045465898522,0.5,0.3046800606546693,0.2680305193494176,0.6701514611862515,0.3740539544126469,0,-1,0,0,1,0,0.3891867570321395,0,1,0.3350607933932218
3xTxqzCBXeo,NETFLIX MAID REVIEW AND EMPTY SHELVES - Onyx Family Podcast,onyxfamily,13264,4 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"NETFLIX MAID REVIEW AND EMPTY SHELVES - Onyx Family Podcast

The Onyx Family talks about the hit Netflix series Maid, the empty shelves seen in grocery stores, and how to prepare for the upcoming recession.

Listen to the audio version of the podcast: https://open.spotify.com/episode/4GtD66V8DdWu9AZ2zbLaCc?si=7d80a7ad195c4354

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/

▶︎Follow our Facebook:
https://www.facebook.com/onyxfamilyofficial/

▶︎Follow our TikTok:
https://www.tiktok.com/@onyxfamily?lang=en

▶︎Follow our Twitter:
https://twitter.com/onyxfamily



The Onyx Family Podcast is a weekly podcast hosted by celebrity family Mirthell, Rita, Shalom, Sinead, Shasha, and Shiloh, They often discuss a variety of compelling topics such as the latest news, sports, historical facts, and gossip. If you listen to the The Joe Rogan Experience, Impaulsive, or the H3 podcast, the you'll love to listen to this family podcast. 
#netflix #supplychain #podcast

Chapters:

0:00 Sneak Peak
0:18 Intro
0:52 Netflix Maid Series
8:16 Personal Struggles
19:42 Back To Netflix Maid Series
20:32 Government Benefits
21:12 The Great Resignation
28:58 Grocery Store Shortage
36:20 How To Prepare
42:27 Storytime ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.0002363881851388,0.8869642488847121,0.5,0.2680305193494176,0.7762781669361952,0.3740539544126469,0,1,-1,0,1,0,0.4675938796280185,0,2,0.5069738512912346
WUJ2qNZpC2g,We LOST OUR DOG (April Fools Day Trick) - Onyx Family,onyxfamily,882119,6 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"We LOST OUR DOG (April Fools Day Trick) - Onyx Family

Shalom and Shasha decide to play an April Fools Day trick on Sinead and hide her dog so he goes missing! Wouldn't it be funny if they posted it on TikTok? It would probably go on the TikTok for you page. Sinead starts panicking over her missing prized possession and starts scaring Shasha with how annoyed she is. Shasha decides to bring the lost dog back but he ends up being missing for real! Thank you for watching our funny entertainment comedy vlog viral TikTok life hacks videos in 2020! Don't forget to like, comment, subscribe, and share! #withme #funny #stayhome
 
Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎ Read the latest Onyx Kids School Days book!: https://www.amazon.com/dp/B086MDT6WZ/ref=sr_1_3?dchild=1&keywords=onyx+kids+school+days+prank+war&qid=1585769843&sr=8-3

▶︎Read our new Onyx Kids Adventures Book Series:  https://amzn.to/2qsTZmv

▶︎ Download the Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/



Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run wild. Onyx Kids has many adventures with characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. Onyx Kids is a family of four children that love to have fun and adventure! We post videos every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. Check out our other channel Onyx Life where we do TikTok videos, viral TikTok life hacks, vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post videos on this channel every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. 
*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.980648125346222,0.9998484676387824,0.8679531759539435,0.2680305193494176,0.5014051087464715,0.3740539544126469,1,1,1,0,1,0,0.6653232252412473,1,4,0.5692568013077849
8MclpSYAz-s,Onyx Family Eats TARGET Christmas Snacks,onyxfamily,44569,1 year ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Onyx Family Eats TARGET Christmas Snacks

Ho, ho, ho! Let's find out which snack is the best?

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

christmas,vlogmas,taste test,food,christmas food,taste testing,food challenge,food review,food reviews,jolly,good mythical morning,onyx family,eats,eating,mukbang,food videos,food video,holiday snacks,target snacks,target food,target haul in 2024! Don't forget to like, comment, subscribe, and share! 
#target   #christmas   #food 

▶︎ Business Email: onyxfamily@underscoretalent.com

0:00 M&M's Milk Chocolate Christmas Candy Cane
1:23 Letters For Santa Chocolate Chip Cookies
2:57 Reese's Milk Chocolate Peanut Butter Santas
3:53 Peppermint Hot Chocolate
5:10 Peppermint Chocolate ASMR
6:42 Santa's Sweet Tooth Snack Mix",,0.980648125346222,0.5,0.3046800606546693,0.2680305193494176,0.9447603946577386,0.3740539544126469,1,-1,0,0,1,0,0.562028842403449,1,2,0.4928813285290755
aaCY16Or7QI,Lunchly vs Lunchables TASTE TEST,onyxfamily,26249,1 year ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Lunchly vs Lunchables TASTE TEST

Is the cheese drippy bruh?

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

Thank you for watching our food, food review, lunchly, Lunchly vs Lunchables, Mr Beast, ksi,l ogan paul, entertainment relatable comedy vlog videos in 2024! Don't forget to like, comment, subscribe, and share! #food #lunchly #foodreview 

0:00 Intro 
0:00 Lunchly vs Lunchables Packaging
0:35 Lunchly vs Lunchables Pizza
1:03 Prime vs Capri Sun
1:40 Feastables vs Airheads Candy
2:38 Lunchly vs Lunchables Packaging Part Two
2:58 Lunchly Drippy Cheese
3:40 Lunchables Chicken Nuggets
4:22 Feastables Taste Test
4:46 Prime vs Capri Sun Part Two
5:25 Final Thoughts
6:15 Which One Is Better?


▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9945594795436288,0.7067500015825604,0.9994189914805688,0.999999831089894,0.9447603946577386,0.3740539544126469,1,1,1,1,1,0,0.8365904421278395,1,5,0.757144914647248
2r2FlItn3gU,Is Dad AN ALIEN? - Onyx Family,onyxfamily,3682457,6 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Is Dad AN ALIEN? - Onyx Family

Shiloh and Shasha eavesdrop on their parents, and find out they're ALIENS? Does that mean we have a Grandma from Mars?

Make sure to subscribe and turn on notifications to join the #onyxfam! 

Get your Onyx Kids School Days Books!: https://amzn.to/2KBbjPf

SUBSCRIBE!
▶︎ONYX FAMILY
Subscribe: http://www.youtube.com/c/OnyxFamilyShow

▶︎OUR MUSIC 
Available on iTunes and Spotify.
iTunes: https://apple.co/2xBWPVV
Spotify: https://spoti.fi/2NwEF2U

Our other channels!
▶︎ONYX KIDS
Subscribe: http://www.youtube.com/c/OnyxKidsShow
▶︎ONYX LIFE
Subscribe: http://www.youtube.com/c/OnyxLife
▶︎PLAYONYX
Subscribe: http://www.youtube.com/c/PlayonyxOfficial
▶︎SHONYX
Subscribe: http://www.youtube.com/c/Shonyx
▶︎ONYX PODCAST
Subscribe: http://www.youtube.com/c/OnyxPodcast

Follow us on our social media!

▶︎INSTAGRAM
Onyx Family: https://www.instagram.com/onyxfamily/
Mirthell: https://www.instagram.com/mirthell.onyx/
Rita: https://www.instagram.com/rita.onyx/
Shalom: https://www.instagram.com/shalom.onyx/
Sinead: https://www.instagram.com/sinead.onyx/
Shasha: https://www.instagram.com/shasha.onyx/
Shiloh: https://www.instagram.com/shiloh.onyx/

▶︎FACEBOOK
https://www.facebook.com/onyxfamilyofficial/

▶︎TWITTER
@onyxfamily
https://twitter.com/OnyxFamily

▶︎Business Email: contact@onyxstarmedia.com

▶︎ Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

▶︎SHOP OUR CLOTHES!
https://onyxlifestyles.com/

Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run. The Onyx Kids has many adventures with  characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. Onyx Family is a family of six that love to have fun and adventure! We post videos every Friday.

Check out our other channel Onyx Kids where we vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post videos on this channel every Friday.

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.980648125346222,0.7067500015825604,0.8679531759539435,0.2680305193494176,0.934393774077586,0.3740539544126469,1,1,1,0,1,0,0.6886382584537295,1,4,0.6158868677327491
