id,title,channel_short_name,viewCount,publishedAt,channelId,description,duration_seconds,performative_labor_prob,emotional_bait_prob,narrative_conflict_prob,challenge_format_prob,commercial_content_prob,privacy_violation_prob,performative_labor_pred,emotional_bait_pred,narrative_conflict_pred,challenge_format_pred,commercial_content_pred,privacy_violation_pred,exploitation_score_ws,is_exploitative_ws,n_dimensions_flagged,confidence
OqyK4ql45t0,Onyx Family Plays Cup CHALLENGE for $100 🤑,onyxfamily,74781,2 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Onyx Family Plays Cup CHALLENGE for $100 🤑

The Onyx Family tries to guess the correct color formation to win a money prize.

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

▶︎Shop: https://onyxafrome.com/

▶︎Books: https://amzn.to/2KBbjPf



Thank you for watching our funny entertainment comedy adventure vlog videos in 2023! #challenge #family ▶︎ Business Email: onyxfamily@underscoretalent.com ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9997424016492501,0.7067500015825604,0.8679531759539435,0.9999999999922631,0.33109211669065064,0.3740539544126469,1,1,1,1,0,0,0.7132652750468856,1,4,0.6230998360249065
vkYSrXYllqM,FOURTH OF JULY STEREOTYPES - Onyx Family,onyxfamily,393000,4 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Fourth Of July Stereotypes - Onyx Family

How does the Onyx Family celebrate the fourth of July? 
#fourthofjuly #4thofjuly #onyxfam

Make sure to subscribe and turn on notifications to join the Onyx Fam!

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/

▶︎ Download the Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

Read our books:
Onyx Kids School Days: https://amzn.to/2pWc2kt
Onyx Kids Adventures:  https://amzn.to/2qsTZmv



Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run wild. Onyx Kids has many adventures with characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. 
Onyx Kids is a family of four children that love to have fun and adventure! We post videos every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. Check out our other channel Onyx Life where we do TikTok videos, viral TikTok life hacks, vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post funny videos on this channel every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. 

Thank you for watch our funny entertainment comedy try not to laugh vlog viral TikTok hack videos in 2021. Don't forget to like, comment, subscribe, and share! #funny #comedy #2021 ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9806481253462219,0.8869642488847121,0.3046800606546693,0.26803051934941763,0.6701514611862515,0.3740539544126469,1,1,0,0,1,0,0.5807547283056532,1,3,0.5303331003334838
CFAvFXJEsAE,The LARGEST Youth for Youth Mental Health Non-profit with Diana Chao - Onyx Family Dinner,onyxfamily,762716,4 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Diana Chao, the founder of Letters To Strangers, stops by for dinner with us to discuss her background and how her foundation has become the largest youth for youth mental health non-profit in the world. It’s a great discussion about mental health and what we should all do to destigmatize mental illness.

“Onyx Family Dinner” follows the Onyx family as they share their passion for learning about the world and encouraging families to engage with each other. A seat at the dinner table with dad Mirthell, mom Rita and kids Shalom, Sinead, Shasha and Shiloh, brings meaningful discussions about what’s going on in their lives and important topics such as mental health, school curriculum bias, hair discrimination, social activism in sports, urban gardening and sustainability, body positivity and self-esteem and how to be a changemaker.

0:00 Intro
0:57 What’s Cooking
3:52 Mental Health
4:17 Diana Chao
13:16 Dessert ▶︎ Business Email: onyxfamily@underscoretalent.com",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.26803051934941763,0.5014051087464715,0.9965580165216209,0,0,0,0,1,1,0.38481517347349325,0,2,0.5623450698984085
H7_kE-xMhik,SPOOKY HALLOWEEN SKITS 👻,onyxfamily,28640,6 months ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"SPOOKY HALLOWEEN SKITS 👻

who you gonna call? ghostbusters!

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

#funny #comedy #halloween 

▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9976824838166732,0.8869642488847121,0.3046800606546693,0.26803051934941763,0.33109211669065064,0.3740539544126469,1,1,0,0,0,0,0.5270838973014617,1,2,0.5355966938646669
IdKZEmGKYDw,We Met KARATE KID and The TICK! (WonderCon Vlog) - Onyx Family,onyxfamily,180735,7 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"We Met KARATE KID and The TICK! (WonderCon Vlog) - Onyx Family

We had a blast at WonderCon last month! Watch the new season of The Tick Now on Amazon Prime Video. Watch Season 2 of Cobra Kai which premiered on YouTube Premium, April 24th, 2019. Thanks for inviting us out, Sony Pictures Television!
▶︎ Watch The Tick: http://bit.ly/OnyxTick
▶︎ Watch Cobra Kai: http://bit.ly/OnyxCobra

▶︎ Cast Members
* Cobra Kai
William Zabka plays Johnny Lawrence
Martin Kove plays John Kreese
Jacob Bertrand plays Hawk
Xolo Maridueña plays Miguel Diaz

* The Tick
Ben Edlund is the Creator and Executive Producer
Barry Josephson is the Executive Producer
Peter Serafinowicz plays The Tick
Griffin Newman plays Arthur Everest
Valorie Curry plays Dot Everest
Scott Speiser plays Overkill
Brendan Hines plays Superian

Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎ Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

Get your Onyx Kids School Dayz Books!: https://amzn.to/2KBbjPf

▶︎SHOP OUR CLOTHES!
https://onyxlifestyles.com/

SUBSCRIBE!
▶︎ONYX FAMILY
Subscribe: http://www.youtube.com/c/OnyxFamilyShow

▶︎OUR MUSIC 
Available on iTunes and Spotify.
iTunes: https://apple.co/2xBWPVV
Spotify: https://spoti.fi/2NwEF2U

Our other channels!
▶︎ONYX KIDS
Subscribe: http://www.youtube.com/c/OnyxKidsShow
▶︎PLAYONYX
Subscribe: http://www.youtube.com/c/PlayonyxOfficial
▶︎ONYX FLIX
Subscribe: http://www.youtube.com/c/OnyxFlix
▶︎ONYX JUNIOR
Subscribe: http://www.youtube.com/c/OnyxJunior

Follow us on our social media!

▶︎INSTAGRAM
Onyx Family: https://www.instagram.com/onyxfamily/
Mirthell: https://www.instagram.com/mitch.onyx/
Rita: https://www.instagram.com/rita.onyx/
Shalom: https://www.instagram.com/shalom.onyx/
Sinead: https://www.instagram.com/sinead.onyx/
Shasha: https://www.instagram.com/shasha.onyx/
Shiloh: https://www.instagram.com/shiloh.onyx/

▶︎FACEBOOK
https://www.facebook.com/onyxfamilyofficial/

▶︎TWITTER
@onyxfamily
https://twitter.com/OnyxFamily

▶︎Business Email: contact@onyxstarmedia.com

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.21820454658985225,0.5,0.3046800606546693,0.26803051934941763,0.6701514611862515,0.3740539544126469,0,-1,0,0,1,0,0.3891867570321395,0,1,0.33506079339322187
3xTxqzCBXeo,NETFLIX MAID REVIEW AND EMPTY SHELVES - Onyx Family Podcast,onyxfamily,13264,4 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"NETFLIX MAID REVIEW AND EMPTY SHELVES - Onyx Family Podcast

The Onyx Family talks about the hit Netflix series Maid, the empty shelves seen in grocery stores, and how to prepare for the upcoming recession.

Listen to the audio version of the podcast: https://open.spotify.com/episode/4GtD66V8DdWu9AZ2zbLaCc?si=7d80a7ad195c4354

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/

▶︎Follow our Facebook:
https://www.facebook.com/onyxfamilyofficial/

▶︎Follow our TikTok:
https://www.tiktok.com/@onyxfamily?lang=en

▶︎Follow our Twitter:
https://twitter.com/onyxfamily



The Onyx Family Podcast is a weekly podcast hosted by celebrity family Mirthell, Rita, Shalom, Sinead, Shasha, and Shiloh, They often discuss a variety of compelling topics such as the latest news, sports, historical facts, and gossip. If you listen to the The Joe Rogan Experience, Impaulsive, or the H3 podcast, the you'll love to listen to this family podcast. 
#netflix #supplychain #podcast

Chapters:

0:00 Sneak Peak
0:18 Intro
0:52 Netflix Maid Series
8:16 Personal Struggles
19:42 Back To Netflix Maid Series
20:32 Government Benefits
21:12 The Great Resignation
28:58 Grocery Store Shortage
36:20 How To Prepare
42:27 Storytime ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.00023638818513887667,0.8869642488847121,0.5,0.26803051934941763,0.7762781669361952,0.3740539544126469,0,1,-1,0,1,0,0.4675938796280185,0,2,0.5069738512912346
WUJ2qNZpC2g,We LOST OUR DOG (April Fools Day Trick) - Onyx Family,onyxfamily,882119,6 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"We LOST OUR DOG (April Fools Day Trick) - Onyx Family

Shalom and Shasha decide to play an April Fools Day trick on Sinead and hide her dog so he goes missing! Wouldn't it be funny if they posted it on TikTok? It would probably go on the TikTok for you page. Sinead starts panicking over her missing prized possession and starts scaring Shasha with how annoyed she is. Shasha decides to bring the lost dog back but he ends up being missing for real! Thank you for watching our funny entertainment comedy vlog viral TikTok life hacks videos in 2020! Don't forget to like, comment, subscribe, and share! #withme #funny #stayhome
 
Make sure to subscribe and turn on notifications to join the #onyxfam! 

▶︎ Read the latest Onyx Kids School Days book!: https://www.amazon.com/dp/B086MDT6WZ/ref=sr_1_3?dchild=1&keywords=onyx+kids+school+days+prank+war&qid=1585769843&sr=8-3

▶︎Read our new Onyx Kids Adventures Book Series:  https://amzn.to/2qsTZmv

▶︎ Download the Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

▶︎Follow our Instagram
Onyx Family: https://www.instagram.com/onyxfamily/



Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run wild. Onyx Kids has many adventures with characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. Onyx Kids is a family of four children that love to have fun and adventure! We post videos every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. Check out our other channel Onyx Life where we do TikTok videos, viral TikTok life hacks, vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post videos on this channel every Sunday, Monday, Tuesday, Wednesday, Thursday, and Friday. 
*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9806481253462219,0.9998484676387824,0.8679531759539435,0.26803051934941763,0.5014051087464715,0.3740539544126469,1,1,1,0,1,0,0.6653232252412473,1,4,0.5692568013077849
8MclpSYAz-s,Onyx Family Eats TARGET Christmas Snacks,onyxfamily,44569,1 year ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Onyx Family Eats TARGET Christmas Snacks

Ho, ho, ho! Let's find out which snack is the best?

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

christmas,vlogmas,taste test,food,christmas food,taste testing,food challenge,food review,food reviews,jolly,good mythical morning,onyx family,eats,eating,mukbang,food videos,food video,holiday snacks,target snacks,target food,target haul in 2024! Don't forget to like, comment, subscribe, and share! 
#target   #christmas   #food 

▶︎ Business Email: onyxfamily@underscoretalent.com

0:00 M&M's Milk Chocolate Christmas Candy Cane
1:23 Letters For Santa Chocolate Chip Cookies
2:57 Reese's Milk Chocolate Peanut Butter Santas
3:53 Peppermint Hot Chocolate
5:10 Peppermint Chocolate ASMR
6:42 Santa's Sweet Tooth Snack Mix",,0.9806481253462219,0.5,0.3046800606546693,0.26803051934941763,0.9447603946577386,0.3740539544126469,1,-1,0,0,1,0,0.562028842403449,1,2,0.49288132852907557
aaCY16Or7QI,Lunchly vs Lunchables TASTE TEST,onyxfamily,26249,1 year ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Lunchly vs Lunchables TASTE TEST

Is the cheese drippy bruh?

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

Thank you for watching our food, food review, lunchly, Lunchly vs Lunchables, Mr Beast, ksi,l ogan paul, entertainment relatable comedy vlog videos in 2024! Don't forget to like, comment, subscribe, and share! #food #lunchly #foodreview 

0:00 Intro 
0:00 Lunchly vs Lunchables Packaging
0:35 Lunchly vs Lunchables Pizza
1:03 Prime vs Capri Sun
1:40 Feastables vs Airheads Candy
2:38 Lunchly vs Lunchables Packaging Part Two
2:58 Lunchly Drippy Cheese
3:40 Lunchables Chicken Nuggets
4:22 Feastables Taste Test
4:46 Prime vs Capri Sun Part Two
5:25 Final Thoughts
6:15 Which One Is Better?


▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9945594795436289,0.7067500015825604,0.9994189914805688,0.999999831089894,0.9447603946577386,0.3740539544126469,1,1,1,1,1,0,0.8365904421278395,1,5,0.757144914647248
2r2FlItn3gU,Is Dad AN ALIEN? - Onyx Family,onyxfamily,3682457,6 years ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"Is Dad AN ALIEN? - Onyx Family

Shiloh and Shasha eavesdrop on their parents, and find out they're ALIENS? Does that mean we have a Grandma from Mars?

Make sure to subscribe and turn on notifications to join the #onyxfam! 

Get your Onyx Kids School Days Books!: https://amzn.to/2KBbjPf

SUBSCRIBE!
▶︎ONYX FAMILY
Subscribe: http://www.youtube.com/c/OnyxFamilyShow

▶︎OUR MUSIC 
Available on iTunes and Spotify.
iTunes: https://apple.co/2xBWPVV
Spotify: https://spoti.fi/2NwEF2U

Our other channels!
▶︎ONYX KIDS
Subscribe: http://www.youtube.com/c/OnyxKidsShow
▶︎ONYX LIFE
Subscribe: http://www.youtube.com/c/OnyxLife
▶︎PLAYONYX
Subscribe: http://www.youtube.com/c/PlayonyxOfficial
▶︎SHONYX
Subscribe: http://www.youtube.com/c/Shonyx
▶︎ONYX PODCAST
Subscribe: http://www.youtube.com/c/OnyxPodcast

Follow us on our social media!

▶︎INSTAGRAM
Onyx Family: https://www.instagram.com/onyxfamily/
Mirthell: https://www.instagram.com/mirthell.onyx/
Rita: https://www.instagram.com/rita.onyx/
Shalom: https://www.instagram.com/shalom.onyx/
Sinead: https://www.instagram.com/sinead.onyx/
Shasha: https://www.instagram.com/shasha.onyx/
Shiloh: https://www.instagram.com/shiloh.onyx/

▶︎FACEBOOK
https://www.facebook.com/onyxfamilyofficial/

▶︎TWITTER
@onyxfamily
https://twitter.com/OnyxFamily

▶︎Business Email: contact@onyxstarmedia.com

▶︎ Onyx Flix App
iOS: https://itunes.apple.com/us/app/id1440649145
Android: https://play.google.com/store/apps/details?id=com.onyxflix

▶︎SHOP OUR CLOTHES!
https://onyxlifestyles.com/

Onyx Family is a fun channel where you get to experience the adventures of Shasha, Shiloh, Sinead, and Shalom as they let their imagination run. The Onyx Kids has many adventures with  characters, slimy situations, fun toys, giant candy, tasty food, and wacky friends. Join these crazy kids as they celebrate fun holidays like Christmas, Valentine’s Day, Halloween, and Thanksgiving. Onyx Family is a family of six that love to have fun and adventure! We post videos every Friday.

Check out our other channel Onyx Kids where we vlog, have fun with games, challenges, toys, and fun DIYs. We also try tasty foods from Japan, Russia, United Kingdom, Canada, Vietnam, Thailand, Brazil and more countries. We travel to cool places like Disneyworld, Disneyland, Legoland, Universal Studios, Hollywood Studios, Six Flags, and cruises to beautiful Caribbean beaches. We post videos on this channel every Friday.

*******
Sound Effects by
Mike Koenig (soundbible.com)Licensed under Creative Commons: By Attribution 3.0 License http://creativecommons.org/licenses/by/3.0/

Music by
Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 License (http://creativecommons.org/licenses/by/3.0/)

Twin Musicom (http://www.twinmusicom.org/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)

Audionautix (http://www.audionautix.com/) Licensed under Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/) ▶︎ Business Email: onyxfamily@underscoretalent.com",,0.9806481253462219,0.7067500015825604,0.8679531759539435,0.26803051934941763,0.9343937740775861,0.3740539544126469,1,1,1,0,1,0,0.6886382584537295,1,4,0.6158868677327491
c6AHN2x1oYE,SHONYX CONCERT VLOG!,onyxfamily,15083,9 months ago,UC2VERcmMqi3vdtoQQ0ZP2sA,"SHONYX CONCERT VLOG!

Watch exclusive behind the scenes of what happened at the Shonyx concert recently!

▶︎ Watch the FULL show: https://www.youtube.com/live/dMQFWZ7diIw?si=utCbk5-CHuriwcy0

▶︎DANCE TO SHONYX ALBUM: https://www.youtube.com/watch?v=YEGMjzMbyyk&list=PLdOJhv6J9yhPVyjV1V-8KIE3FE5z6HqLg

▶︎Follow Us
Instagram: https://www.instagram.com/onyxfamily/
Facebook: https://www.facebook.com/onyxfamilyofficial/
TikTok: https://www.tiktok.com/@onyxfamily?lang=en
Twitter: https://twitter.com/onyxfamily

Thank you for watching our Vlog,vlogs,shonyx,concert,vlogging,day in the life,daily vlog,shonyx scary games,shonyx poppy playtime,shonyx plays,onyx family,bts,behind the scenes in 2025! Don't forget to like, comment, subscribe, and share! 

#vlog #bts #shonyx 

▶︎ Business Email: onyxfamily@underscoretalent.com",,2.5987411725793226e-10,0.5044926387940156,0.3046800606546693,0.26803051934941763,0.6701514611862515,0.3740539544126469,0,1,0,0,1,0,0.3535681057761459,0,2,0.409293188434553
EGuanqsF5dg,"You Asked, We Answered | Q & A",ourfamilynest,15430,2 years ago,UCI5lrYVm4ctqxEHG4HgvdRA,"It's been forever since Karli and I have gone out for some girl time and done a little Q & A for you! Here ya go...we answered your questions from our Instagram!

Our Amazon Page ⇨⇨ https://www.amazon.com/shop/ourfamilynest
Candi's Goodreads- https://www.goodreads.com/ourfamilynest

☆  F O L L O W   O U R   F A M I L Y   N E S T ☆     
FOLLOW ⇨ ⇨http://instagram.com/ourfamilynest 
FOLLOW ⇨ ⇨ https://www.tiktok.com/@our.family.nest
Follow me on LTK:  https://www.shopltk.com/explore/Candi 
Facebook - http://facebook.com/ourfamilynest

☆  D I S C O U N T   C O D E S ☆ 
Book of the Month - get your first month for only $5 - http://bit.ly/ofnbotm
Clean Simple Eats - get 10% off with code CANDI - https://bit.ly/3BB0Z0k
Geometry House - get 15% off with code OFN15 - https://geom.crrnt.app/60EeAvje 
Music in our videos ⇨ ⇨ Get One Month Free - http://share.epidemicsound.com/rFmTV

☆  K A R L I ' S   C H A N N E L ☆
Subscribe:  https://www.youtube.com/@karlireese

☆  A N D R E W ' S   C H A N N E L ☆
Subscribe:  https://www.youtube.com/@iamdrew95

☆  W A T C H   M O R E   V I D E O S  ☆ 
Recent Vlogs: http://bit.ly/OFNyear9
Travel Vlogs: http://bit.ly/ofntravel
Q & A's: http://bit.ly/ofnqas
Popular Videos: http://bit.ly/ofntop
Ask Candi Episodes: http://bit.ly/askcandi
Kicking it with Ken Episodes: http://bit.ly/kwkseries
Cooking Videos: http://bit.ly/ofncooks
Holidays/Birthdays: http://bit.ly/ofnholiday
Books & Books & More Books! : https://bit.ly/3xZ8K0q
Weight Loss Playlist: https://bit.ly/2IsSyOd

Some affiliate links may be used. All opinions are our own. 

☆ S E N D  U S   M A I L ☆     
Our Family Nest
PO BOX 585
Lambertville, MI 48144
 
#ourfamilynest #familyvlog #familyvloggers

☆  B U S I N E S S / B R A N D   I N Q U I R I E S  ☆     
Contact Candi & Ken  ⇨ mail@ourfamilynest.com
Learn more about our channel, brand portfolio, and stats at our website http://ourfamilynest.com",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.26803051934941763,0.9998100731919813,0.3740539544126469,0,0,0,0,1,0,0.3641319905295825,0,1,0.6049427344021557
VuyR7Pksdy4,Answering Questions We Avoid,ourfamilynest,18987,2 years ago,UCI5lrYVm4ctqxEHG4HgvdRA,"Here are some questions you all wanted us to answer....all while we have two major FAILS while trying to order food!! 

☆  F O L L O W   O U R   F A M I L Y   N E S T ☆     
FOLLOW ⇨ ⇨http://instagram.com/ourfamilynest 
FOLLOW ⇨⇨ Snapchat - https://t.snapchat.com/15lEYKmn
FOLLOW ⇨ ⇨ https://www.tiktok.com/@our.family.nest
Our Amazon Page ⇨⇨ https://www.amazon.com/shop/ourfamilynest
Follow me on LTK:  https://www.shopltk.com/explore/Candi 

☆  K A R L I ' S   C H A N N E L ☆
Subscribe:  https://www.youtube.com/@karlireese

☆  W A T C H   M O R E   V I D E O S  ☆ 
Recent Vlogs: http://bit.ly/OFNyear9
Travel Vlogs: http://bit.ly/ofntravel
Q & A's: http://bit.ly/ofnqas
Popular Videos: http://bit.ly/ofntop
Books & Books & More Books! : https://bit.ly/3xZ8K0q
Ask Candi Episodes: http://bit.ly/askcandi
Kicking it with Ken Episodes: http://bit.ly/kwkseries
Cooking Videos: http://bit.ly/ofncooks
Holidays/Birthdays: http://bit.ly/ofnholiday

☆  D I S C O U N T   C O D E S ☆ 
Book of the Month - get your first month for only $5 - http://bit.ly/ofnbotm
Clean Simple Eats - get 10% off with code CANDI - https://bit.ly/3BB0Z0k
3 Free Book credits with Audiobooks - https://www.filify.co/SHoE 
☆  I   L O V E   T O   R E A D  ☆ 
Candi's Goodreads- https://www.goodreads.com/ourfamilynest
Candi's Amazon Booklist- https://bit.ly/cbooks2023
Karli's Amazon Booklist- https://bit.ly/karlibooks
Join Book of the Month Club for only $5 - https://bit.ly/ofnbotm 

FOLLOW US:
Facebook - http://facebook.com/ourfamilynest
Twitter - http://twitter.com/ourfamilynest
Snapchat - https://t.snapchat.com/15lEYKmn

☆  K E N   &   C A N D I’ S   W E I G H T   L O S S   L I N K S  ☆    
Weight Loss Playlist: https://bit.ly/2IsSyOd
Join our Facebook Weight Loss Group - http://bit.ly/2TqN5ak

Music in our videos ⇨ ⇨ Get One Month Free - http://share.epidemicsound.com/rFmTV

Some affiliate links may be used. All opinions are our own. 

☆ S E N D  U S   M A I L ☆     
Our Family Nest
PO BOX 646
Lambertville, MI 48144
 
#ourfamilynest #familyvlog #familyvloggers

☆  B U S I N E S S / B R A N D   I N Q U I R I E S  ☆     
Contact Candi & Ken  ⇨ mail@ourfamilynest.com
Learn more about our channel, brand portfolio, and stats at our website http://ourfamilynest.com",,9.460455428391532e-05,0.5,0.3046800606546693,0.26803051934941763,0.9998100731919813,0.3740539544126469,0,-1,0,0,1,0,0.4077782020271665,0,1,0.5176503114069878
f-srr-4QmYg,RAINBOW BUNDT CAKE | Cooking with Candi,ourfamilynest,3626,3 years ago,UCI5lrYVm4ctqxEHG4HgvdRA,"This recipe for a Rainbow Bundt Cake was so much fun to make...you just have to try it! It would be so much fun especially if you have kids. 

Recipe from: https://mixandmatchmama.com/2023/03/rainbow-bundt-cake/ *She has the cutest blog with tons of great recipes!

FOLLOW ⇨ ⇨http://instagram.com/ourfamilynest 
FOLLOW ⇨ ⇨ https://www.tiktok.com/@our.family.nest
Our Amazon Page ⇨⇨ https://www.amazon.com/shop/ourfamilynest

Karli's YouTube Channel -  @karlireese  

☆  W A T C H   M O R E   V I D E O S  ☆ 
Recent Vlogs: http://bit.ly/OFNyear9
Travel Vlogs: http://bit.ly/ofntravel
Q & A's: http://bit.ly/ofnqas
Popular Videos: http://bit.ly/ofntop
Books & Books & More Books! : https://bit.ly/3xZ8K0q
Ask Candi Episodes: http://bit.ly/askcandi
Kicking it with Ken Episodes: http://bit.ly/kwkseries
Cooking Videos: http://bit.ly/ofncooks
Holidays/Birthdays: http://bit.ly/ofnholiday

☆  D I S C O U N T   C O D E S ☆ 
Book of the Month - get your first month for only $5 - http://bit.ly/ofnbotm
Geometry House - get 15% off with code OFN15 - https://bit.ly/geoofn15
Clean Simple Eats - get 10% off with code CANDI - https://bit.ly/3BB0Z0k

☆  W E   L O V E   T O   R E A D  ☆ 
Candi's Goodreads- https://www.goodreads.com/ourfamilynest
Candi's Amazon Booklist- https://bit.ly/cbooks2023
Karli's Amazon Booklist- https://bit.ly/karlibooks
Join Book of the Month Club for only $5 - https://bit.ly/ofnbotm 

☆  F O L L O W   O U R   F A M I L Y   N E S T ☆     
Follow me on LTK:  https://www.shopltk.com/explore/Candi 
http://instagram.com/ourfamilynest 
https://www.tiktok.com/@our.family.nest
http://facebook.com/ourfamilynest
http://twitter.com/ourfamilynest

☆  K E N   &   C A N D I’ S   W E I G H T   L O S S   L I N K S  ☆    
Weight Loss Playlist: https://bit.ly/2IsSyOd
Join our Facebook Weight Loss Group - http://bit.ly/2TqN5ak

Music in our videos ⇨ ⇨ Get One Month Free - http://share.epidemicsound.com/rFmTV

Some affiliate links may be used. All opinions are our own. 

☆ S E N D  U S   M A I L ☆     
Our Family Nest
PO BOX 646
Lambertville, MI 48144
 
#ourfamilynest #familyvlog #familyvloggers

☆  B U S I N E S S / B R A N D   I N Q U I R I E S  ☆     
Contact Candi & Ken  ⇨ mail@ourfamilynest.com
Learn more about our channel, brand portfolio, and stats at our website http://ourfamilynest.com",,1.8880227175668738e-08,0.2382173166885529,0.3046800606546693,0.26803051934941763,0.9996163637896239,0.3740539544126469,0,0,0,0,1,0,0.3640997056291897,0,1,0.60487816460137
