video_id,title,channel_short_name,viewCount,cluster,n_faces,face_coverage,max_face_ratio,has_large_face,has_smile,n_smiles,mean_saturation,mean_brightness,text_density,color_std
Z0ixEr0EIL0,EVERYTHING IS FALLING APART!!,dailybumps,33558.0,12,0,0.0,0.0,False,False,0,85.46750434027778,118.577783203125,0.03151801215277778,53.029715043381806
YNxFCukEu4I,The TRUTH About Their New School,dailybumps,49827.0,5,2,0.09096896701388889,0.07000434027777777,False,True,1,72.65703884548611,128.945625,0.060388454861111114,57.110076492016084
UwWxMil2VP8,Why We're Going BACK TO SCHOOL This Year!,dailybumps,53145.0,12,3,0.18178602430555554,0.13065212673611112,True,True,2,88.10039713541667,126.15569769965278,0.08344184027777778,64.1759370548228
b8N1sWx9gq0,HUGE SURPRISE PACKAGE FOR MISSY!,dailybumps,18571.0,4,0,0.0,0.0,False,False,0,87.90265842013889,162.73613932291667,0.01797634548611111,48.60336421595073
znPrn4wyrKk,Can My 2 Year Old Make Cookies By Herself?! (Taste Test),dailybumps,16072.0,3,4,0.11485677083333333,0.070556640625,False,False,0,78.01010091145834,155.82846571180556,0.05769205729166666,56.149350382889
yFqnTsSczrQ,OLLIE'S DREAM PET BIRTHDAY SURPRISE!!! 🎉  (Oliver Turns 12 Years Old!),dailybumps,95663.0,4,0,0.0,0.0,False,False,0,134.78931315104165,181.86691731770833,0.0442578125,61.389365291115574
TCnzLco1XRI,Once Upon a Chocolate Chip Cookie - Bake A Memory With Us,dailybumps,36097.0,3,1,0.020833333333333332,0.020833333333333332,False,False,0,103.9937037037037,90.79421875,0.031296296296296294,50.73532540625453
9cn1NnY7Rsg,Taking Ollie BACK TO SCHOOL Shopping (He's So FUNNY! 😂),dailybumps,52030.0,5,1,0.05109483506944444,0.05109483506944444,False,False,0,83.44077799479167,145.662841796875,0.05394856770833333,66.535053188598
PJbEWNcZCxY,BUYING OLLIE'S BIRTHDAY GIFT! (& I'm terrified!),dailybumps,41434.0,4,2,0.20726779513888888,0.18507921006944444,True,False,0,73.76010959201389,123.06543294270833,0.03843641493055555,60.49837918256748
F4Hw-142yjM,WE FILMED A COMMERCIAL TOGETHER!! 🎥 🤩,dailybumps,19429.0,12,4,0.29002387152777775,0.15015625,True,True,2,107.18861436631944,146.9932497829861,0.033717447916666664,59.53990205927201
4dSLX71UPro,TRAPPED IN A LIGHTNING STORM!! ⛈️ (Damage To The Farm),dailybumps,28971.0,12,3,0.09093858506944444,0.046494140625,False,True,1,74.90672417534722,131.83874457465276,0.14817708333333332,44.3577336156904
eEvTydW0sTA,Too Sick for This... But the Farm Doesn't Stop!,dailybumps,23947.0,12,2,0.19684027777777777,0.1841840277777778,True,False,0,90.951416015625,152.38826171875,0.16257812500000002,54.955651069140856
-ZGToZlEL3I,How We Eat Our Cookies 🍪,dailybumps,72543.0,3,2,0.029189814814814814,0.020833333333333332,False,False,0,63.27742476851852,93.79876736111112,0.06402199074074075,61.76036202904992
FAgVzNJH1TY,MOMMY MAKEOVER REVEAL!! ✨,dailybumps,22928.0,5,2,0.005712890625,0.004306640625,False,False,0,86.27678168402778,135.79900390625,0.07721462673611111,57.56113595526358
ozHAmNTZL_s,THE HUMAN CRANE MACHINE CHALLENGE!,dailybumps,22235.0,9,0,0.0,0.0,False,False,0,158.79936848958334,144.57056532118057,0.051430121527777775,64.04202921916043
5gh9qvmsXss,Trying To Save Our New Baby Kitten,dailybumps,41265.0,1,1,0.25764467592592594,0.25764467592592594,True,False,0,80.83701388888889,105.29311921296296,0.06001736111111111,65.62810190550513
zIYq6BZ1Ke8,LETTING BRIELLE DO MY MAKEUP!! (2 Years Old),dailybumps,27954.0,5,0,0.0,0.0,False,False,0,74.60992476851852,115.23931712962963,0.07258680555555555,73.06258412788355
VpBE0nsa_MI,HUGE SURPRISE PACKAGE FOR OLLIE!,dailybumps,81832.0,4,1,0.09333912037037037,0.09333912037037037,True,False,0,78.40328125,99.85541087962963,0.1332175925925926,74.35533937439429
n6rDBUZtvGE,Trading Our Truck For A Tesla?! (First Test Drive),dailybumps,58803.0,12,2,0.038252314814814815,0.027552083333333335,False,False,0,85.70721064814815,88.95743055555556,0.12644675925925927,71.19468739407047
DqcmQDPfaTE,EARLY CHRISTMAS SURPRISE!! (Smoky Mountain Family Vacay Vlog),dailybumps,79982.0,4,5,0.055943287037037034,0.01750578703703704,False,False,0,113.75699652777777,112.14795138888888,0.1452951388888889,72.29796272732898
UV71YQbZcXU,Our Zoo Is Growing! - DailyBumps HALLOWEEN SPECIAL 2023,dailybumps,62540.0,4,3,0.034895833333333334,0.014467592592592593,False,False,0,57.10924189814815,134.11557291666668,0.1708449074074074,89.26988609717085
c_i01LcGEwo,Our Family Is Growing!,dailybumps,277282.0,1,0,0.0,0.0,False,False,0,77.08137152777778,100.45513888888888,0.05044560185185185,68.37672520444696
_a-sNzYbTqY,Ollie Reacts To Snow In California 🤣,dailybumps,133219.0,5,0,0.0,0.0,False,False,0,59.665028935185184,85.26721643518519,0.042980324074074074,58.83192353644969
xJR1D4TNlps,Tic Tac Toast! with Ollie & Finn  🔴 vs. 🔵,dailybumps,1401940.0,9,0,0.0,0.0,False,False,0,60.07307291666667,91.92781828703704,0.047372685185185184,58.19463619061221
qz83lSQQ0iU,Taste Testing Super Bowl Snacks With The Baby!,dailybumps,50063.0,3,2,0.15472800925925925,0.14083333333333334,True,False,0,70.29663773148148,106.6814699074074,0.07011574074074073,78.37276335180036
aptEjK91ua0,A Day In the Life With A Baby!,dailybumps,82613.0,1,3,0.11752893518518519,0.08057870370370371,True,False,0,41.737627314814816,118.1981712962963,0.060474537037037035,78.37070122639936
To-TeL6-ICA,10 Years of Daily Bumps Intros: Evolution of Our Family (2013-2023),dailybumps,377714.0,5,6,0.12282407407407407,0.02597800925925926,False,False,0,79.3210474537037,132.8835648148148,0.11744212962962963,84.93987787840854
96lREd_Iml0,Ollie and Finn React To Viral Baby Crib Escape Video 5 Years Later!!,dailybumps,110388.0,5,2,0.11120370370370371,0.05787037037037037,False,False,0,54.05376157407407,111.93002893518519,0.0895949074074074,76.71009567922492
ghNd5FFWVq8,GOING TO THE HOSPITAL TO HAVE THE BABY!!,dailybumps,282928.0,1,2,0.13357060185185185,0.11342592592592593,True,False,0,62.997135416666666,127.60535300925926,0.09514467592592593,88.59824114261323
GADUwB01nNU,We Found A Baby At A Baseball Game!,dailybumps,115436.0,1,1,0.226875,0.226875,True,False,0,68.22434027777778,131.53099537037036,0.05900462962962963,91.63235036807767
coTrqXyrbDo,In case you missed this big news!!,dailybumps,262944.0,12,0,0.0,0.0,False,False,0,165.09620949074073,88.18196180555556,0.030503472222222223,54.50990742514542
zwm8Csatdzw,EMOTIONAL CHRISTMAS MORNING! 😭🎁 Daily Bumps Christmas 2021 Special!,dailybumps,968124.0,4,3,0.06355324074074074,0.029172453703703704,False,False,0,93.25729166666666,108.21184606481482,0.14428240740740741,72.75552677853858
wWvZvKVh_PI,ADOPTING THE CUTEST FARM ANIMALS!!,dailybumps,93462.0,1,2,0.02771412037037037,0.01750578703703704,False,False,0,88.26778356481482,105.73259837962964,0.15940393518518517,73.39252151278399
Ji-MeEWW3_k,HE GOT HURT AT KARATE!,dailybumps,478815.0,12,0,0.0,0.0,False,False,0,84.9010474537037,102.71733796296296,0.05648726851851852,72.03232530954149
kZd0eFfa4P4,😔  ATTEMPTING BABY BUNNY RESCUE!,dailybumps,3095539.0,1,1,0.3034780092592593,0.3034780092592593,True,False,0,75.1731423611111,135.77025462962962,0.08994791666666667,83.16717752794501
-tsGZBu7d4M,Testing Snapchat Gender Swap Filter ON OUR KIDS!,dailybumps,466545.0,5,3,0.15113425925925925,0.0675,False,False,0,106.63300925925925,131.96262152777777,0.11892939814814814,86.01637376503906
kzpThvqm3mk,Bearded Dragon Gender Reveal Party! 😮🎉,dailybumps,3365383.0,9,3,0.10607060185185185,0.06502314814814815,False,False,0,109.99622685185186,155.40767939814816,0.08405671296296297,87.57111829780006
9VkVDGfnfu8,Family Secret Revealed! (NEW DAILY BUMPS),dailybumps,1357323.0,5,3,0.0797511574074074,0.037037037037037035,False,False,0,98.07466435185185,102.04074074074074,0.10395833333333333,74.18354536997252
b6YxCRRSVN4,Our Car Was Stolen! 😱  (FOOTAGE FOUND!),dailybumps,2702082.0,12,2,0.05060185185185185,0.028356481481481483,False,False,0,63.40600115740741,107.50493634259259,0.09135995370370371,74.58393608399695
nTko4LZUXTQ,THE BEST SURPRISE!! 😮 Daily Bumps Christmas Morning Special 2018!!,dailybumps,5661251.0,4,5,0.10640625,0.034311342592592595,False,False,0,84.73642939814815,128.52125,0.13822916666666668,87.42571812604815
LT1Z7yvLeO4,Ghostbusters Family In Real Life EXPLORE HAUNTED CONSTRUCTION SITE!,dailybumps,15244532.0,9,1,0.023703703703703703,0.023703703703703703,False,False,0,86.16074074074074,83.36070023148149,0.09737847222222222,64.85288338038232
y9jObkSyrE4,We Found A SURPRISE Inside the Baby Toilet!,dailybumps,675157.0,1,2,0.05776041666666667,0.032552083333333336,False,False,0,84.58514467592593,138.1413599537037,0.08601273148148149,83.37972077588493
Qs0KSEynPRc,CAMP OLLIE 5th BIRTHDAY PARTY SPECIAL!,dailybumps,4513387.0,4,2,0.04097800925925926,0.020833333333333332,False,False,0,114.1944386574074,103.06215856481481,0.15786458333333334,77.9217664892325
uAVdLwS7RyU,Ollie’s Surprise LAST DAY OF SCHOOL Award! 😱🏆 Preschool Graduation Special!! (ADORABLE!!),dailybumps,1284188.0,4,2,0.07634259259259259,0.05113425925925926,False,False,0,112.90672453703704,125.96204282407408,0.0858912037037037,80.80410778365648
xf6iKlEbh6k,Exploring Secret Abandoned Underground Tunnel TRAPPED WITH BEES! 🐝 (HIVE FOUND),dailybumps,1974540.0,9,2,0.04556134259259259,0.02675925925925926,False,False,0,64.701875,124.40667824074075,0.12930555555555556,83.82915914782554
Ku8m9_MBnYQ,24 HOURS MYSTERY VACATION ROAD TRIP!,dailybumps,2713284.0,4,1,0.03342592592592593,0.03342592592592593,False,False,0,84.23879050925926,161.34755787037037,0.07198495370370371,100.51323379182857
tFPpLCgCkI8,The SCARIEST Ride of My Life!,dailybumps,2409668.0,9,0,0.0,0.0,False,False,0,92.77162037037037,124.70667824074074,0.1086111111111111,85.5417410446134
UdGSwPgnBg0,We found SLIME Water Blasters! Super Easy Slime Recipe!,dailybumps,3324231.0,3,3,0.06752893518518518,0.024450231481481483,False,False,0,78.21100115740741,145.29608217592593,0.11047453703703704,95.72319625505385
6TS9EI8WJ-Y,Crazy Pirate and Mermaid Circus! 🎪 AMAZING STUNTS IN REAL LIFE!,dailybumps,161016.0,9,2,0.06877893518518519,0.04280092592592592,False,False,0,85.8877662037037,123.23164930555555,0.13734953703703703,83.67181322975405
K53QQpsfxJU,Finn's New Face Tattoo! 💘,dailybumps,566798.0,5,0,0.0,0.0,False,False,0,86.13009837962963,139.45234953703704,0.1196238425925926,93.27783777188283
EUyfTVoJUSg,Mom Made A Messy Mistake! 😂,dailybumps,237505.0,1,0,0.0,0.0,False,False,0,157.06242476851853,141.86424768518518,0.05103587962962963,87.94381913196015
c4uD3H9gm-8,KIDS FIRST HAUNTED HOUSE! 👻,dailybumps,1612141.0,4,1,0.10703703703703704,0.10703703703703704,True,False,0,85.98175925925926,91.97681712962962,0.09074074074074075,69.95733335476996
JYISjn_iquc,WHAT HAPPENED TO MY PET?!  🦐 😭,dailybumps,1631065.0,12,1,0.12,0.12,True,False,0,125.65353009259259,152.29505787037036,0.07118055555555557,92.28047079551156
oQTR8eSdlaI,NIGHTMARE BEFORE CHRISTMAS IN REAL LIFE! ☠️ Rare Jack Skellington and Sally Disneyland Meet & Greet!,dailybumps,9415336.0,4,2,0.08401041666666667,0.07520833333333334,False,False,0,109.22898148148148,120.56607060185185,0.1680671296296296,85.7748076573558
EGkmknNfa10,FINDING  REAL SURPRISE DINOSAUR EGGS! - Cave Exploration and Dino Dig!,dailybumps,2852036.0,9,0,0.0,0.0,False,False,0,88.4888888888889,110.4988425925926,0.16413773148148147,80.95995408811648
AGM22meW2Z0,TOP SECRET MEETING AT DISNEY STUDIOS LOT!,dailybumps,340248.0,4,2,0.15001157407407406,0.12847800925925926,True,False,0,95.99542824074074,126.00425347222222,0.10976273148148148,94.69253025488149
tLzvpyuUmjE,REAL GHOST CAUGHT ON CAMERA! OMG!,dailybumps,2232396.0,12,1,0.0675,0.0675,False,False,0,72.21028935185186,139.7486863425926,0.061967592592592595,86.33110699745514
SPChTyyF5so,RIDING ON CRAZY WATERSLIDE! 😮 Disney Blizzard Beach Water Park!,dailybumps,2274441.0,9,0,0.0,0.0,False,False,0,81.24668402777777,145.19415509259258,0.07988425925925927,93.10862898475159
bF0AI87m0Es,DISNEY WORLD SPRING BREAK SPECIAL!,dailybumps,3299229.0,4,4,0.11085648148148149,0.07389467592592593,False,False,0,115.6896238425926,134.7148784722222,0.13056134259259258,85.54059680068745
ATZX16KjxbI,PUPPY GRADUATES TRAINING!,dailybumps,7558150.0,1,1,0.059033564814814816,0.059033564814814816,False,False,0,45.01090277777778,136.14754050925927,0.09156249999999999,98.9437213149382
HQzL5A_C_gI,LATE CHRISTMAS TOY SURPRISE!,dailybumps,596173.0,11,1,0.15564814814814815,0.15564814814814815,True,False,0,76.64362847222222,132.24955439814815,0.09837962962962964,94.46096818570307
5jscjS9hbvs,SUPER SOAKER TODDLER! 💧,dailybumps,1073841.0,1,1,0.05787037037037037,0.05787037037037037,False,False,0,91.51375,118.33247106481481,0.16214699074074074,80.75665326749048
DFFSpZEAdgg,BACKSTAGE WITH MIRANDA SINGS!,dailybumps,1022332.0,5,3,0.21119212962962963,0.08472800925925926,True,False,0,113.44243634259259,99.11525462962963,0.08605902777777778,74.25038146022676
R0Qkg4IpoVg,CUTE CURIOUS CARNIVORE!,dailybumps,734656.0,3,1,0.13724537037037038,0.13724537037037038,True,False,0,79.8488888888889,143.6880150462963,0.03402777777777778,81.32263983433539
Lx_VxRqGLFc,SPRING SWIM PARTY!,dailybumps,1536135.0,4,3,0.09659143518518519,0.03986689814814815,False,False,0,92.70983217592592,127.83599537037037,0.13641782407407407,92.12137669021301
h57ts1Ld4fs,DINOSAUR TOY GAME! - Day 1100,dailybumps,846194.0,11,1,0.019467592592592592,0.019467592592592592,False,False,0,98.35733796296296,142.34358796296297,0.11322337962962964,83.85769424248502
ljV-ffdVCL4,TODDLER CATCHES DADDY IN NET!,dailybumps,738535.0,1,1,0.019467592592592592,0.019467592592592592,False,False,0,76.30413194444445,84.96767361111111,0.15184027777777778,65.90080745524209
6fvd5jm7Bbo,PAPAS BIRTHDAY SURPRISE!,dailybumps,667918.0,4,0,0.0,0.0,False,False,0,85.98879050925926,110.38197916666667,0.09232060185185186,76.40277757072437
upvTrlKF0gY,HOLDING BABY BROTHER!,dailybumps,1363154.0,1,1,0.023703703703703703,0.023703703703703703,False,False,0,94.79300347222222,129.22115162037036,0.07640625000000001,73.92263047823835
npXtKxRh0lo,EXPLORING OLD TOWNS!,dailybumps,7449717.0,9,0,0.0,0.0,False,False,0,54.75114583333333,96.0996875,0.0868113425925926,80.0630825750856
5rZ1k4NGkRE,STARTED LABOR IN DISNEYLAND!,dailybumps,4775326.0,4,1,0.016875,0.016875,False,False,0,62.960653935185185,135.20549768518518,0.08942708333333334,89.59330909053438
MsxVIAZuxI4,BEST WAY TO EAT ICE CREAM!,dailybumps,929217.0,3,0,0.0,0.0,False,False,0,57.77204282407408,131.22704282407406,0.06086226851851852,80.77027721306588
aVYZ4Kf2Re0,BUZZ LIGHTYEAR SLUMBER PARTY!,dailybumps,7382535.0,4,1,0.01814814814814815,0.01814814814814815,False,False,0,76.50028356481481,124.59799768518519,0.07763888888888888,80.73455459075792
IZVLK_SmmQw,AMAZING ISLAND ANNIVERSARY! (8.8.15 - Day 925),dailybumps,573101.0,4,2,0.1412037037037037,0.1337037037037037,True,False,0,79.45398148148148,124.54520833333333,0.06226273148148148,74.01763980914967
z7d66lcQ1AM,BACK AT VIDCON!,dailybumps,285093.0,12,4,0.23191550925925927,0.12847800925925926,True,False,0,114.46190393518519,136.78927662037037,0.07065972222222222,71.1178294011808
Z8gVhv3DRqQ,TODDLER'S FACE TIME CONVO!,dailybumps,7111270.0,1,0,0.0,0.0,False,False,0,79.04903356481482,101.18916666666667,0.05475115740740741,64.34977199374572
kEeEg_6NLlU,SPECIAL GUESTS ARRIVE!,dailybumps,205924.0,4,2,0.12300925925925926,0.09780092592592593,True,False,0,78.36323495370371,108.74600694444445,0.0539525462962963,77.64354847200435
NLi5G6n4jyg,INCREDIBLE ZIP-LINING THROUGH HAWAII,dailybumps,499274.0,9,1,0.01070023148148148,0.01070023148148148,False,False,0,68.96739583333333,89.46125578703703,0.10385995370370371,58.59427993877815
PQFF89CPlcE,CUTE COPYCAT TODDLER!,dailybumps,290819.0,1,1,0.22231481481481483,0.22231481481481483,True,False,0,69.20217013888889,120.17190972222222,0.04811342592592593,84.88648690281768
0KgJwhD25mc,MOMMY AND ME POOL TIME!,dailybumps,4036656.0,9,2,0.04586226851851852,0.028356481481481483,False,False,0,80.280625,141.0598900462963,0.10289351851851851,82.29235516618677
VR7258lOCdM,BABY JUMPS IN THE POOL! (7.29.14 - Day 550),dailybumps,6683793.0,1,0,0.0,0.0,False,False,0,82.15063078703703,110.33622106481481,0.13706018518518517,70.53867731857113
zdbeotxq64w,SILLY WINDOW BABY FACE! (7.21.14 - Day 542),dailybumps,189843.0,12,0,0.0,0.0,False,False,0,54.96381944444445,134.8731712962963,0.035422453703703706,78.80012807094734
lN6aDGdMUl0,FEELING OVERWHELMED (7.20.14 - Day 541),dailybumps,72599.0,12,0,0.0,0.0,False,False,0,42.9772337962963,121.72417824074074,0.04531828703703704,85.1040218281272
ieYQdfxwUG4,ARE YOU AFRAID?! (6.20.14 - Day 511),dailybumps,93019.0,12,0,0.0,0.0,False,False,0,64.02543402777778,123.55588541666667,0.0769212962962963,86.82545837412624
-fqF4e40EoM,HE HAS A COUGH! :(  (6.16.14 - Day 507),dailybumps,92305.0,12,1,0.25037037037037035,0.25037037037037035,True,False,0,70.28626736111111,123.90116898148148,0.035341435185185184,75.6827763424392
LNy2-ydGeZ8,BABY'S NEW OBSESSION! (5.13.14 - Day 473),dailybumps,173289.0,1,0,0.0,0.0,False,False,0,74.39266782407407,113.03751736111111,0.033096064814814814,69.7386481150504
dqFS9A_Qfe8,GROSSEST POOL EVER!,dailybumps,2297472.0,9,0,0.0,0.0,False,False,0,122.32082175925926,120.65215856481481,0.04669560185185185,72.33069969614512
OYj4SQQDh_A,KING OF THE BALL! (4.28.14 - Day 458),dailybumps,235220.0,12,1,0.016255787037037037,0.016255787037037037,False,False,0,76.7034375,115.06262731481482,0.0939988425925926,73.97958644800475
Gz8o17azTzA,Baby Swim Class!,dailybumps,517715.0,9,0,0.0,0.0,False,False,0,56.79580439814815,119.47633101851852,0.05174189814814815,75.3796053273028
gl4lWAIyNDY,I DID IT AGAIN!! (11.23.13 - Day 302),dailybumps,76127.0,12,1,0.14264467592592592,0.14264467592592592,True,False,0,88.70237268518518,138.63006365740742,0.03450231481481481,72.7353628618139
qVXFeWTdN0o,"DOG ACTS LIKE HUMAN! - May 1, 2013",dailybumps,149143.0,14,0,0.0,0.0,False,False,0,77.55867476851851,126.41939236111111,0.055503472222222225,73.17715659180466
kXSvyX17mhw,"ADVENTURES IN BABYSITTING - March 21, 2013 - dailyBUMPS vlog",dailybumps,376884.0,1,1,0.11505208333333333,0.11505208333333333,True,False,0,73.79363425925926,102.14210648148148,0.06171875,63.53182811373279
2h-6sMccpNA,"NO HANDS BANANA CHALLENGE - March 6, 2013 - dailyBUMPS",dailybumps,100769.0,9,1,0.17520833333333333,0.17520833333333333,True,False,0,88.54016203703704,138.6738310185185,0.05754050925925926,60.31533518141913
tMM-yx9JrdU,"WALMART MOONWALKER - Feb 21, 2013 - dailyBUMPS",dailybumps,41824.0,11,1,0.015648148148148147,0.015648148148148147,False,False,0,42.10305555555556,118.56098958333334,0.09586805555555555,82.40449366668696
NiVFHjEuHFk,Hide & Seek in a MANSION!,ehbee,164491.0,12,3,0.08418402777777778,0.04168402777777778,False,False,0,86.08432291666666,136.39630967881945,0.12620551215277778,66.52406181486485
w3MDMxAwEJM,Back to Disney World! (Emotional),ehbee,69949.0,12,3,0.09186414930555556,0.044275173611111114,False,True,1,100.01204535590277,162.21532877604167,0.096826171875,76.6595307388314
peM-n_gaMl4,Top Bee Family NEW YEARS MOMENTS! | The Bee Family,ehbee,1993229.0,4,3,0.034789496527777776,0.012191840277777777,False,False,0,108.19770290798611,127.861044921875,0.06156575520833333,73.32510010056045
K8LE0BkrPWQ,Top Bee Family KIDS SAY YES MOMENTS! | The Bee Family,ehbee,59922.0,5,2,0.1200368923611111,0.0761990017361111,False,False,0,110.47967881944444,217.7123969184028,0.043959418402777777,87.29224616190221
zF-9eEmtOl0,Top Bee Family TRY NOT TO LAUGH MOMENTS 3 | The Bee Family,ehbee,37550.0,13,4,0.13509657118055557,0.04694444444444444,False,False,0,119.84831705729167,164.003857421875,0.05006618923611111,66.19381107879555
xnWv_tXtDds,Top 11 Bee Family Videos - 11th Anniversary!,ehbee,77964.0,5,11,0.056728515625,0.010421006944444445,False,False,0,92.05929578993056,169.62712999131944,0.109765625,86.44057483723248
ABag4c5zTZo,Top Bee Family FORTNITE DANCE MOMENTS 2 | The Bee Family,ehbee,700318.0,9,2,0.010877821180555556,0.0064333767361111115,False,False,0,97.47079969618055,169.89590928819445,0.02997829861111111,71.8054375791337
gktHroK26ao,Top Bee Family STRANGERS CHOOSE FOOD DRIVE THRU MOMENTS! | The Bee Family,ehbee,17553.0,3,4,0.2739116753472222,0.1111111111111111,True,True,3,124.89899739583333,186.85795464409722,0.0814453125,82.13288405305353
8BEE6-s9qoE,Top Bee Family SPANISH FOR 24 HOURS MOMENTS! | The Bee Family,ehbee,18743.0,5,1,0.049228515625,0.049228515625,False,False,0,89.45374891493056,150.546884765625,0.07232096354166667,81.5819789376256
5A41v7qgIyI,Top Bee Family TRAVEL VLOGS MOMENTS | The Bee Family,ehbee,11033.0,4,7,0.13482747395833333,0.052041015625,False,False,0,92.22783420138889,154.09413519965278,0.06488172743055556,83.19579822991777
YtVnW-ml_UE,Top Bee Family BROOKHAVEN MOMENTS | The Bee Family,ehbee,9540.0,5,5,0.0889181857638889,0.02640625,False,False,0,117.44787543402778,177.01315646701389,0.15618055555555557,81.36443433468843
gVaUJj-awKo,Top Bee Family MURDER MYSTERY 2 MOMENTS | The Bee Family,ehbee,11313.0,5,5,0.10324978298611111,0.03247504340277778,False,False,0,145.1607834201389,168.60284830729168,0.10287434895833333,87.60862321680634
KljjTQj0nO4,Top Bee Family COOKING MOMENTS | The Bee Family,ehbee,11975.0,3,1,0.0722265625,0.0722265625,False,False,0,96.1343967013889,199.861396484375,0.053795572916666666,80.42106864196995
939s33tb3z8,Top Bee Family FORTNITE DANCE MOMENTS | The Bee Family,ehbee,15325.0,9,2,0.01408962673611111,0.00765625,False,False,0,141.38154296875,181.99108289930555,0.02674262152777778,90.33026952041611
DSaHSODY44k,Top Bee Family TRY NOT TO LAUGH MOMENTS | The Bee Family,ehbee,24540.0,13,1,0.043837890625,0.043837890625,False,True,1,83.89990993923611,132.71658420138888,0.039663628472222226,85.89968064323217
-DrVtTBrEYQ,Happy New Year!,ehbee,723215.0,4,2,0.007956814236111111,0.004306640625,False,False,0,54.304790581597224,158.48157877604166,0.03420789930555555,69.66549888804037
A5XUTw4QoBY,No More New Years Videos...,ehbee,366996.0,5,9,0.17862413194444443,0.052995876736111114,False,True,2,111.8862109375,140.48990017361112,0.051663411458333336,72.76839310758866
gWr_eHYOuTM,Why Our Family Changed...,ehbee,150974.0,12,3,0.27188042534722223,0.19506944444444443,True,True,1,66.43062934027778,133.44095811631945,0.036781684027777775,68.51047201097435
ZA3i4oAGBXw,ROBLOX NINJA TURTLES FAMILY CHALLENGE,ehbee,50395.0,9,5,0.21123046875,0.07335069444444445,False,True,1,183.83496853298612,144.036708984375,0.07593424479166667,81.2021067747253
ldTPPkCFvHk,Dead Husband Comedy - Funniest Moments!,ehbee,108931.0,5,4,0.13468424479166666,0.08751736111111111,True,False,0,85.13279079861111,127.31860568576388,0.03358723958333333,65.78587261682559
AQpWn7YtXiw,THE WORLD'S FIRST NINTENDO GAME SHOW!,ehbee,52724.0,11,3,0.08925347222222223,0.03673611111111111,False,False,0,132.23046115451388,167.71106879340277,0.036434461805555554,93.33835375172157
Tm1jIn2Yg0s,Emotional School Surprise!,ehbee,47901.0,5,2,0.09344835069444445,0.084462890625,True,False,0,81.23881510416666,140.52770073784723,0.030322265625,73.34540164871585
PXyGfF6LNq4,AN EMOTIONAL SURPRISE!,ehbee,139530.0,12,1,0.17885850694444444,0.17885850694444444,True,False,0,101.37071723090278,63.30671549479167,0.009309895833333333,58.0264041661145
cqa9HFWV3Jg,LOST INSIDE THE MOST HAUNTED TOWN!!,ehbee,51825.0,9,2,0.19281358506944443,0.10835069444444445,True,True,1,121.20794162326389,89.65681640625,0.061439887152777775,70.66113912067249
BaUg5EzLFzE,Dad is way too dramatic. 🚗,ehbee,321055.0,5,0,0.0,0.0,False,False,0,100.5847800925926,74.20159143518518,0.03436342592592593,60.00628705929099
NmawPdOfQk8,FUNNIEST FAMILY MOMENTS (October),ehbee,60421.0,4,2,0.03143446180555556,0.020365668402777776,False,False,0,106.82027452256945,144.67218641493056,0.04509440104166666,65.81829529240417
4_WcVlqDnr4,Happy Birthday!,ehbee,13630762.0,4,5,0.122529296875,0.06354600694444444,False,False,0,87.55356662326389,138.40139431423611,0.024869791666666665,66.0876308202403
swAGQ3xiZXE,CLASSIC VINES vs AI - PART 1,ehbee,115769.0,9,7,0.03539713541666667,0.00765625,False,False,0,103.97546332465278,151.84193359375,0.06293511284722221,87.90609507154902
ObKzg3l5Ipg,100 HOURS IN SOUTH KOREA!!,ehbee,256034.0,12,4,0.09588324652777777,0.026068793402777776,False,False,0,84.35383246527778,161.05934895833335,0.10075629340277778,86.51763175375054
C-COOXes8tQ,We went to our first K-Pop Concert and this happened...,ehbee,140217.0,5,7,0.21436306423611112,0.088134765625,True,True,1,103.60121961805555,137.15619574652777,0.04992947048611111,80.50148534326921
BF8ttjkqvNU,Went to Universal Studios Japan and this happened...,ehbee,136989.0,12,4,0.12094509548611111,0.05591254340277778,False,True,1,88.735390625,155.64675130208335,0.053876953125,74.03282020130997
Rl8SGHPmAgo,We only Found This in JAPAN...,ehbee,65252.0,12,0,0.0,0.0,False,False,0,111.28428059895833,133.00759982638888,0.03688259548611111,70.22064368758747
2oZ3800LWZc,LOST IN THE WORLD'S LARGEST TOY CAPSULE STORE! (JAPAN),ehbee,84343.0,11,2,0.03790473090277778,0.03437934027777778,False,False,0,66.46140733506944,155.89344184027777,0.18847764756944443,71.50147975317984
AiX5a_gmn28,SURPRISE TRIP TO JAPAN!!,ehbee,95888.0,4,0,0.0,0.0,False,False,0,103.82520290798611,114.46698784722223,0.027595486111111112,75.95923497191575
Vio6TZhgsq0,CRAZY FACE TRANSFORMATION!!,ehbee,89415.0,12,3,0.22811414930555557,0.14854600694444445,True,False,0,99.07226019965277,154.945400390625,0.03505533854166667,85.27099960936162
aBJraUMHPuE,THE NEW DRIVER!!,ehbee,104860.0,12,1,0.004171006944444444,0.004171006944444444,False,False,0,64.18519205729167,139.25194661458335,0.029440104166666665,71.70302297938974
9KD8Pd8dQYA,OCEAN VIEW!!,ehbee,81530.0,9,5,0.08400716145833333,0.0328515625,False,False,0,72.88254557291667,147.67062934027777,0.015801866319444444,54.14873577422071
