channel,uploads_per_week,uploads_per_month,interval_mean_hours,interval_median_hours,interval_std_hours,interval_cv,interval_min_hours,interval_max_hours,burst_ratio,weekend_ratio,dow_entropy,hour_mean,hour_std,evening_ratio,hour_entropy,upload_trend_slope,upload_trend_r2,holiday_upload_ratio,views_mean,views_median,views_std,views_cv,views_skew,views_max_ratio,like_view_ratio_mean,comment_view_ratio_mean,views_growth_ratio,title_length_mean,title_length_std,title_caps_ratio,title_exclaim_ratio,title_question_ratio,title_emoji_ratio,title_allcaps_ratio,title_number_ratio,title_emotional_ratio,title_word_count_mean,exploit_score_mean,exploit_score_std,exploit_score_max,high_exploit_ratio,total_videos,channel_age_days,category
mattdavella,0.6096605744125326,2.6128310331965685,276.17238435860753,119.84819444444445,2241.8735520074465,8.117660124541606,0.0005555555555555556,48001.30111111111,0.16738197424892703,0.05353319057815846,1.6772559722391196,13.974304068522484,4.626776807247365,0.2890792291220557,2.7669964593667986,0.0113052059348003,0.018485448119686,0.027837259100642397,706539.9186295504,293446.0,1440064.890333884,2.0381932462176025,6.275443171703996,25.521054825855163,0.03693724254693376,0.001681695381214902,4.419762863565852,33.87366167023555,12.025861442339659,0.10981393741592342,0.006423982869379015,0.021413276231263382,0.0007298754755557007,0.0021413276231263384,0.3854389721627409,0.023554603854389723,6.430406852248394,0.04408848109141328,0.0877047206010773,0.3669622,0.25481798715203424,467,5362,adult
mkbhd,1.9228787878787879,8.24090909090909,87.42805586215354,71.55569444444444,153.36287109508595,1.7541608306707723,0.0002777777777777778,4683.545277777778,0.16501103752759383,0.17981246552675123,1.9109365775717306,14.19084390512962,8.110779898181603,0.7473800330943188,2.8710778616066177,-0.004813313958842139,0.001699214454702935,0.019305019305019305,2936283.8538334253,2064313.0,3699837.9722443023,1.2600409757435507,3.4639172993107255,14.724080556297832,0.027559818714397652,0.003092805918650863,5.676317827652048,33.53281853281853,10.05084472791443,0.17424611519080774,0.6519580805295091,0.09873138444567016,0.0005459984874466572,0.005515719801434087,0.5460562603419746,0.02923331494760066,5.6061776061776065,0.057590214703491446,0.06532106398447997,0.35656744,0.2548262548262548,1813,6600,adult
mrbeast,1.3108108108108107,5.617760617760618,128.31506478614838,72.0,282.59172267115736,2.202326929750053,0.3138888888888889,7415.085555555555,0.18575851393188855,0.40309278350515465,1.8664150503076025,16.978350515463916,6.35016599905116,0.7030927835051546,2.4218147223262676,-0.00942232462140303,0.007343099862184738,0.023711340206185566,123102926.7041237,17387505.0,207375500.38191968,1.6845700255392304,2.8520272485301583,14.21269576478226,0.027664398712006485,0.0022944072023928135,120.8986744928913,36.36185567010309,12.66460205295634,0.19408498326901763,0.16907216494845362,0.18865979381443299,0.0014260307254664,0.049484536082474224,0.45670103092783504,0.08969072164948454,6.35360824742268,0.0872428076308866,0.09143214737694509,0.37363252,0.45463917525773195,970,5180,adult
mrwhosetheboss,2.425679372606237,10.395768739741017,69.30762755251301,47.781666666666666,108.04561862404753,1.5589282513267897,0.0002777777777777778,2625.695,0.21748288572933122,0.2810526315789474,1.937414513190273,12.816315789473684,3.328977739670206,0.10105263157894737,2.436324190544082,0.0041628721186732194,0.0009667819338332974,0.022105263157894735,4490135.0394736845,624997.0,11460447.935498726,2.552361529162845,8.39044213765476,54.41717651071817,0.027761152046029015,0.0032421852263754456,32.26169453766766,42.1321052631579,14.158618503394655,0.19076161551841353,0.4226315789473684,0.13789473684210526,0.0015290938357383275,0.02736842105263158,0.6205263157894737,0.1863157894736842,7.4447368421052635,0.053891352223094734,0.07513424863702334,0.3548466,0.25105263157894736,1900,5483,adult
natacha_oceane,0.5623471882640587,2.410059378274537,300.15689956331875,190.28333333333333,408.9271110602615,1.362377848569153,23.280555555555555,3862.371111111111,0.008733624454148471,0.26521739130434785,1.6852212067844092,16.856521739130436,1.9937294904737544,0.391304347826087,1.856258927198778,-0.04175531914893616,0.400298752267296,0.004347826086956522,707842.5304347826,465320.0,866667.8255138248,1.224379418091035,4.783705951119657,12.487191175939635,0.0337628316161653,0.0019380430119083718,2.4595672470912153,52.10434782608696,13.09613357591904,0.4556313778671554,0.21739130434782608,0.06956521739130435,0.003048781508105183,0.4,0.29130434782608694,0.06086956521739131,9.869565217391305,-0.06357872060434783,0.08654174436746687,0.32553047,0.04782608695652174,230,2863,adult
nikkietutorials,1.0170848083730952,4.358934893027551,165.3781931188877,115.24861111111112,186.4703430088984,1.1275388821962027,0.006944444444444444,2856.130277777778,0.03499469777306469,0.2913135593220339,1.9177925581515323,17.8760593220339,4.712126336767339,0.7648305084745762,2.43039509514636,-0.013890700089352557,0.10093512613107836,0.04025423728813559,2576291.623940678,942779.5,5281325.261416108,2.0499718325124348,5.617644758155778,24.381803836290537,0.03546557468108361,0.0026249764526428865,8.556492903065557,46.039194915254235,13.930426649094658,0.2934908798867467,0.4353813559322034,0.1016949152542373,0.00716726560182124,0.08050847457627118,0.15572033898305085,0.0858050847457627,7.4025423728813555,0.06972487354496822,0.07017945932262902,0.31440315,0.3241525423728814,944,6497,adult
peterMcKinnon,1.6679289251383629,7.148266822021555,100.85097273221812,72.99027777777778,98.35225563655627,0.975223668865381,0.0025,1125.9080555555556,0.10526315789473684,0.039119804400977995,1.6939922722796776,16.750611246943766,3.864777501212172,0.4290953545232274,2.4938913406452397,-0.06837447601304146,0.4150683876137009,0.009779951100244499,792810.1075794621,436630.5,1178053.316682839,1.4859211624831166,5.628597775404643,17.12629779841588,0.04533669254916112,0.0038651545100350853,0.5324318185002288,37.627139364303176,15.501146066767019,0.30836705145178767,0.39364303178484106,0.09290953545232274,0.002785222789536576,0.10880195599022005,0.2860635696821516,0.09046454767726161,6.7200488997555015,0.03531263936871638,0.07265638659300752,0.2602962,0.17603911980440098,818,3433,adult
pewdiepie,5.688963210702341,24.381270903010034,29.539834572982862,22.30611111111111,62.13028343282476,2.103271204153903,0.0,1651.2977777777778,0.6743934142114385,0.27680311890838205,1.943838784372803,16.577864414121724,3.879864524848672,0.4377301277886073,2.3781411224811793,-0.2454754660334215,0.4953053811975568,0.021009313406974227,6373525.080138618,5048726.0,8516611.283600278,1.3362481792281657,18.482162384648955,51.39918897014447,0.04083749506497216,0.0031112458339463403,1.4960234829316617,44.12259042668399,18.84228654097998,0.39953741491076045,0.3931124106562703,0.10418020359540828,0.0030200578208980145,0.1821529131470652,0.6250812215724496,0.07623998267273122,8.272038119991336,0.10138448932480464,0.07674300460653742,0.36113906,0.50682261208577,4617,5681,adult
piersonwodzynski,1.7675134719014625,7.575057736720555,95.21757294317219,48.41583333333333,110.291805977126,1.158313560911182,0.065,1008.7147222222222,0.24580152671755726,0.2972560975609756,1.930429258618612,17.027439024390244,5.346826996226267,0.7210365853658537,2.442098789492681,0.18674465776687585,0.5620923328041076,0.025914634146341462,3999779.75152439,1619300.0,9041719.919013476,2.2605544506713176,7.197320397700814,30.68633215446977,0.035692100353234085,0.0008329417458343429,0.35752815132159016,29.01219512195122,10.177351178285246,0.5887601321824226,0.21646341463414634,0.0350609756097561,0.026895163045484793,0.6814024390243902,0.12652439024390244,0.08384146341463415,5.362804878048781,0.06880883530843293,0.09155169563004499,0.3675899,0.3628048780487805,656,2598,family
piperrockelle,1.765142150803461,7.564894932014834,95.30116291751875,48.00861111111111,170.57797640017807,1.789883472332965,0.0011111111111111111,2851.0744444444445,0.1705521472392638,0.6225490196078431,1.6623612077870569,16.431372549019606,2.451031299844225,0.21200980392156862,1.772937651415373,0.00934579439252336,0.003357504015771025,0.024509803921568627,4412894.905637255,2609198.0,7425717.56094871,1.6827315673125873,7.813882242845845,27.683066470480295,0.029092847813491043,0.00016936773958076547,0.9249792204938106,55.75735294117647,24.399133945264545,0.4104562294252223,0.16053921568627452,0.041666666666666664,0.02068859096693871,0.0857843137254902,0.18504901960784315,0.3946078431372549,9.441176470588236,0.1160396480923652,0.07893938127679119,0.30054805,0.5661764705882353,816,3236,family
prestonplayz,2.911111111111111,12.476190476190476,57.76949490662139,48.234027777777776,41.30387361150929,0.7149772328505359,0.0030555555555555557,503.99916666666667,0.17062818336162988,0.3706530958439355,1.8358423234560486,16.954198473282442,4.267133318182358,0.4868532654792197,2.3229972109274355,-0.08992522486724706,0.1968289571874576,0.027989821882951654,6975227.791348601,4593963.0,7663324.551618183,1.0986486435787848,2.604791664723339,9.50598202430608,0.022096515320295065,0.0012023177197994647,0.6833903796570338,45.64546225614928,11.31715209002479,0.2623055663060235,0.5139949109414759,0.04580152671755725,0.0022429559537505157,0.04749787955894826,0.3138252756573367,0.15606446140797287,7.465648854961832,0.05408152674617854,0.08974851503461624,0.31772554,0.3011026293469042,1179,2835,adult
rebeccazamolo,1.8862275449101795,8.083832335329342,89.14812660393498,72.74777777777778,77.40624833129364,0.868287997516674,0.5258333333333334,1343.7419444444445,0.026518391787852865,0.3128205128205128,1.8563063549185155,17.683760683760685,3.4787625811200553,0.5623931623931624,2.312826701102373,0.006750878229751471,0.007993531054008166,0.022222222222222223,8746440.253846154,6790959.5,10805195.280348178,1.23538204878227,9.904943741337759,27.71321371496372,0.017662040108976502,0.0026893464308439283,2.7081745014212366,56.52564102564103,24.08801459634075,0.30223365676390024,0.5025641025641026,0.029914529914529916,0.00040233887212287334,0.10256410256410256,0.28974358974358977,0.3128205128205128,9.566666666666666,0.12400185982192306,0.08314146778579666,0.4163016,0.6051282051282051,1170,4342,family
roomieofficial,1.077972709551657,4.619883040935672,156.03374935995905,28.673194444444444,524.5472774333429,3.3617552586219577,3.0027777777777778,12626.929722222223,0.2730414746543779,0.3037974683544304,1.915987481719933,16.400460299194478,2.197778469870678,0.2945914844649022,2.005188055005171,0.04282112171005546,0.09341081871110066,0.031070195627157654,1838143.9620253164,939450.0,4426778.208091854,2.408287000118484,14.141415132136961,53.798358041032486,0.047147220342065865,0.0029629833001290863,0.4054199553910431,42.50517836593786,13.077631846800593,0.2456567507942797,0.06329113924050633,0.07825086306098965,0.0008477432730828842,0.03682393555811277,0.38434982738780205,0.11047180667433831,7.59608745684695,0.09072313423074797,0.07949171628118214,0.40001255,0.4096662830840046,869,5643,adult
ryansworld,6.35657959586003,27.242483982257266,26.438134651345155,24.0,15.292977783219829,0.5784439025255411,0.0,210.5186111111111,0.4739413680781759,0.3120759837177748,1.9416414221742972,13.007055630936227,2.7501760161612436,0.09226594301221167,1.3952107400328524,0.08388882654397187,0.09563616213483815,0.023880597014925373,17188367.046947084,4312244.0,65387579.11912144,3.8041763327793996,26.451104774456244,147.29044917909553,0.003948968891320708,0.0,0.13342290434356663,54.56472184531886,16.47914990546902,0.1845913306702508,0.701763907734057,0.03962008141112619,0.0019771328261240896,0.021438263229308006,0.110719131614654,0.26865671641791045,9.169063772048847,0.008769433663424694,0.07093088304203428,0.28398615,0.09986431478968792,3685,4058,family
simoneGiertz,0.3245800804352969,1.3910574875798438,520.2995598290597,289.0025,758.5983053538511,1.4580029735237188,0.0025,7813.975555555556,0.1282051282051282,0.12755102040816327,1.8079997091621929,16.51530612244898,3.4722002790166564,0.37244897959183676,2.267612442344198,0.008195753427653014,0.041555308234366164,0.025510204081632654,1159049.9897959183,658454.0,1829789.8747249276,1.5786979775109709,4.985573318653771,12.949225772947635,0.046816508749340395,0.002131849276857652,0.4471713321942085,41.60204081632653,16.249806181672298,0.08884713490311147,0.07653061224489796,0.08673469387755102,0.007051921686428838,0.025510204081632654,0.09693877551020408,0.03571428571428571,7.846938775510204,0.026304668355867346,0.09393548111836493,0.33295244,0.18877551020408162,196,4227,adult
smartereveryday,0.3930907023030992,1.684674438441854,428.51520868584316,330.33624999999995,398.1112646701191,0.9290481565194246,0.008055555555555555,3412.4216666666666,0.04314720812182741,0.3518987341772152,1.8850466955597096,12.627848101265823,6.371393410159232,0.4607594936708861,2.9729440924936075,-0.004873733636498178,0.056114300788720144,0.043037974683544304,3217084.8658227846,1072143.0,6443088.892535221,2.002772435686856,6.883433215249889,26.982870710747914,0.02385399147592882,0.0018834411438631443,3.5165739594116,59.936708860759495,17.896588005465116,0.17545076667132903,0.08607594936708861,0.09873417721518987,0.000115022787410687,0.005063291139240506,0.8151898734177215,0.0379746835443038,10.929113924050633,0.006472549146582278,0.0904852714353828,0.2712372,0.1518987341772152,395,7034,adult
sonnysidevlog,1.6603275224511356,7.115689381933439,101.31519013997274,95.74472222222222,68.01268402681197,0.6712979952250847,2.3761111111111113,795.5086111111111,0.11148272017837235,0.3897550111358575,1.739513663808722,11.367483296213809,4.168781694492002,0.15924276169265034,1.5448835817640847,0.03235023041474654,0.08076941756212183,0.030066815144766147,3516988.6202672604,2323765.5,4074609.410367183,1.1585506381472308,2.7194726842898382,10.524410226037991,0.018418619719463132,0.0010846660083909468,0.6843742251532753,56.65590200445434,17.747286875391172,0.2162940950441194,0.9042316258351893,0.05902004454342984,0.007633079370027473,0.0033407572383073497,0.21046770601336304,0.17483296213808464,9.062360801781738,-0.030510237131420932,0.0743216254716866,0.24048752,0.051224944320712694,898,3786,adult
tannerites,2.528974358974359,10.838461538461539,66.49299262152778,50.81166666666667,57.172839860298566,0.8598325568789076,0.019444444444444445,624.5155555555556,0.234375,0.20581973030518097,1.8283790474915003,17.814762242725337,4.597789499863021,0.7054648687012065,2.420821578457619,-0.14878689624329158,0.4933165993377768,0.029098651525904896,5238161.914833215,639710.0,13344863.811614081,2.5476233893848597,9.794517026173855,56.505044481700445,0.27781669202469855,8.508142151329992e-06,22.34863111760208,40.56493967352733,20.36482435565898,0.4435325817571111,0.9268985095812633,0.08090844570617459,0.00967530223281502,0.34279630943931866,0.15117104329311568,0.085166784953868,7.177430801987225,0.025291170626685594,0.09198335011112041,0.3695895,0.2100780695528744,1409,3900,family
theleray,3.5363709032773785,15.155875299760192,47.54320756376429,40.55027777777778,61.69398041408127,1.2976402639922466,0.0,1386.0166666666667,0.30184696569920844,0.29061181434599154,1.9327070912185655,15.611286919831224,4.725304834991773,0.4208860759493671,2.59098568045747,0.0722769472856019,0.1267196051739474,0.030063291139240507,296540.46308016876,178515.0,497410.7997032128,1.6773791830517895,7.743530556500335,26.04318115572697,0.024824587430851856,0.00019572338506346128,0.5135939129739853,48.43037974683544,19.060586780173608,0.2887872005360345,0.07964135021097046,0.07964135021097046,0.007258667250293083,0.2289029535864979,0.10073839662447258,0.09599156118143459,9.300632911392405,0.013517690707109703,0.07796102058648487,0.35825244,0.12552742616033755,1896,3753,family
thesacconejolys,3.434962147281486,14.721266345492086,48.926166354885225,24.00027777777778,676.0402808832687,13.81756085239993,0.6513888888888889,30891.59361111111,0.3286566117151877,0.2668302945301543,1.9449332081678028,16.899368863955118,1.8212008850236856,0.38253856942496495,1.3800911595038519,-0.167339201909774,0.6021618320782991,0.020687237026647966,262238.9912342216,212340.0,330411.64650300273,1.259963840418727,6.173567343176076,20.77032089837145,0.039491187452886996,0.00020284735345322787,2.5615592499110496,24.148316970546986,9.82870230288678,0.7022717326613143,0.7643758765778401,0.0820476858345021,0.0002509098078300157,0.7962833099579243,0.09782608695652174,0.09747545582047686,4.354488078541374,0.0735099594776378,0.09311728130835022,0.3915183,0.3702664796633941,2852,5812,family
thesuperherobuddy,5.545367166474433,23.765859284890425,30.30465668824164,23.999444444444446,44.09074158719599,1.4549163859791694,0.0,1510.5411111111111,0.5242718446601942,0.2506673137587964,1.9326683574257988,11.32734773113322,3.513269157423085,0.12132977432661975,2.417386510714738,-0.08867797265714357,0.07631534867983601,0.022567338024751273,2068990.0361562727,526000.0,5402580.530225524,2.6112163112502595,9.310658366591182,65.75300152374663,0.0023101886661873483,1.014214201383068e-05,1.01611454291731,65.49890803203105,12.40318081938599,0.16637719692081596,0.03639893229798592,0.008250424654210144,0.0002729667131371246,0.0,0.051929143411793256,0.1645231739868964,10.76559087600097,0.04319542620147634,0.07261507969250937,0.30819857,0.2094151904877457,4121,5202,family
theweisslife,2.954724866496401,12.663106570698863,56.89911377117348,45.91833333333334,52.08754445984083,0.9154368320975447,0.011666666666666667,752.9158333333334,0.24821133736929005,0.3118811881188119,1.9427709576112275,15.973047304730473,7.188080978617545,0.8036303630363036,2.608301679601037,0.020490746891705842,0.014500914512687096,0.028602860286028604,415184.1408140814,102605.0,1530149.8747807508,3.6854728405099384,11.65983066961101,73.3400050885741,0.024261675958852334,0.00046203753812123957,0.9967990148933124,45.80638063806381,15.076065545444674,0.5265310466808544,0.7414741474147415,0.09955995599559957,0.01303072667082665,0.42244224422442245,0.28217821782178215,0.08855885588558855,7.808030803080308,0.05095567821094169,0.09016215881198683,0.3490247,0.29262926292629265,1818,4307,family
tomscott,0.710214757709251,3.0437775330396475,236.89215881642514,167.9963888888889,1013.4866519328214,4.278261707759617,0.006388888888888889,19488.011944444443,0.05434782608695652,0.050203527815468114,1.1504438804076444,15.132971506105834,1.7819173206134489,0.048846675712347354,1.587243863168327,0.011076438943778357,0.04959417966679994,0.023066485753052916,2587379.6743554953,1531840.0,4453104.226107858,1.7210864993044002,10.040018607763338,29.005477141152145,0.03403167099650205,0.0012334314790344116,2.491611183190845,45.739484396200815,13.530459850113397,0.11055750323533077,0.013568521031207599,0.09497964721845319,0.00453774379468402,0.0,0.17639077340569878,0.032564450474898234,7.73270013568521,0.015786549089986432,0.09324461517789638,0.44477493,0.1723202170963365,737,7264,adult
twosetviolin,2.6579892280071813,11.391382405745063,63.25632843813655,25.6575,163.19751012947052,2.579939654402713,0.012777777777777779,2763.38,0.34831460674157305,0.33156028368794327,1.9139831540196213,11.895390070921986,4.597101653089999,0.1950354609929078,2.669928672414988,0.08042372817323896,0.1365634965688485,0.018321513002364065,903581.4810874704,506723.5,1213480.40330644,1.3429673235954358,3.9345123863059963,15.02578824840445,0.051761922819415655,0.002583100847418921,0.6087353505919837,39.13120567375886,14.797127447117438,0.19437886425040413,0.09101654846335698,0.10460992907801418,0.003952888292434252,0.0644208037825059,0.22163120567375885,0.060874704491725766,6.557328605200945,-0.009620570492618202,0.08242641055685933,0.31928897,0.1016548463356974,1692,4456,adult
unspeakable,2.4708491761723703,10.5893536121673,68.074137715883,50.0,44.32354886056847,0.6511070187265396,0.006388888888888889,337.99333333333334,0.1320754716981132,0.5206463195691203,1.6667518972562865,16.8491921005386,1.9802856466907,0.39228007181328545,1.9363615079044945,-0.05331270671076497,0.15676829281117188,0.02154398563734291,10966780.336624775,5999071.5,14016690.276977027,1.2781044068300285,2.694559288573981,9.33353590188739,0.018981937834074786,0.0011591946004083109,0.5183686143360459,35.95691202872531,9.307945758727879,0.4616124939591524,0.718132854578097,0.06732495511669659,0.003433267456063993,0.38330341113105926,0.35368043087971274,0.2289048473967684,6.420107719928187,0.1580212769036086,0.07154112704397404,0.36244643,0.7998204667863554,1114,3156,adult
veritasium,0.6092796092796092,2.6111983254840396,276.3319823739402,196.0361111111111,282.1443910182953,1.0210341510035186,0.0275,3452.369722222222,0.03815261044176707,0.15831663326653306,1.8923948935418382,14.092184368737476,5.091878626781637,0.3306613226452906,2.760338978143943,0.0016850637231376304,0.002148441857864736,0.018036072144288578,8465846.701402806,4889104.0,11391069.369768403,1.3455322038705098,3.514362556450046,13.04392896480182,0.02517270893817094,0.0016080086882783234,3.8258032107927042,35.01803607214429,12.12541869234047,0.14186709962235572,0.07214428857715431,0.23647294589178355,0.0005761415621379451,0.0,0.06613226452905811,0.03006012024048096,5.915831663326653,0.00846662970490982,0.0783743999983942,0.38440743,0.11022044088176353,499,5733,adult
vladandniki,2.431654676258993,10.421377183967113,69.15992788197873,71.47833333333334,43.21358245272899,0.6248355626754394,0.0011111111111111111,608.75,0.11747285291214216,0.34812623274161736,1.8779425338872058,7.636094674556213,3.0242062153371347,0.5838264299802761,1.8812701052407226,0.051283399957921305,0.12180282401889539,0.03451676528599606,119013350.94378698,56485200.0,152304361.53758815,1.2797250084112441,2.2322288292990375,10.106487032434842,0.0045034004678753126,0.0,0.3373839344673331,48.3974358974359,12.563553476068579,0.07339153411009275,0.0611439842209073,0.006903353057199211,0.00035221097025005797,0.0,0.03747534516765286,0.11932938856015779,8.934911242603551,0.04340944812450947,0.07888328099902392,0.2771145,0.257396449704142,1014,2919,family
wendover,0.49961350167482604,2.14120072146354,337.5329639694042,335.9997222222222,153.36055266323945,0.45435725998347487,23.708055555555557,2040.4327777777778,0.0036231884057971015,0.02527075812274368,1.2830249699216245,15.703971119133573,2.727826038755697,0.21660649819494585,2.0455218178980625,0.00035764969785753524,0.00029585333293974587,0.04332129963898917,2939312.85198556,2279967.0,2426774.076785747,0.8256263279856094,1.817459374671958,4.79074998446922,0.02230057178064762,0.0016779294060921812,0.6693191886823611,38.458483754512635,12.245196124499294,0.14857696673690787,0.0036101083032490976,0.036101083032490974,0.0011101248924145744,0.0,0.13357400722021662,0.036101083032490974,6.436823104693141,0.022392131216823107,0.07944324060901636,0.32306042,0.15162454873646208,277,3881,adult
